Density,Anomaly at -10,Anomaly at -9,Anomaly at -8,Anomaly at -7,Anomaly at -6,Anomaly at -5,Anomaly at -4,Anomaly at -3,Anomaly at -2,Anomaly at -1,Anomaly at 0,Anomaly at 1,Anomaly at 2,Anomaly at 3,Anomaly at 4,Anomaly at 5,Anomaly at 6,Anomaly at 7,Anomaly at 8,Anomaly at 9,Anomaly at 10,Depth
-2447.772,-89.709,-118.637,-169.823,-222.281,-274.706,-383.809,-462.256,-609.088,-778.323,-973.643,-990.958,-923.107,-662.562,-537.247,-527.392,-378.029,-295.955,-217.888,-173.27,-121.517,-104.023,5.314
-2304.336,-657.445,-1155.865,-1283.514,-1721.201,-1536.783,-2018.403,-2297.635,-2575.864,-2908.33,-3518.901,-4399.878,-3669.344,-3806.921,-2960.79,-3053.885,-1895.908,-1818.583,-1383.067,-1537.064,-818.164,-907.55,7.485
-1857.905,-594.027,-676.149,-840.103,-868.57,-806.349,-1305.78,-1199.227,-1459.227,-1576.639,-1688.089,-1559.52,-1371.134,-1678.381,-1434.003,-1161.29,-1066.384,-1172.985,-940.003,-696.989,-699.204,-556.889,9.803
-1676.936,-300.532,-401.858,-551.364,-579.988,-737.819,-883.559,-1445.359,-1745.375,-2438.949,-2602.331,-2254.836,-2233.976,-2003.157,-1453.769,-1361.282,-1090.987,-807.618,-539.817,-386.064,-367.198,-235.291,5.88
-1584.9,-80.483,-106.547,-158.163,-199.947,-212.899,-264.824,-298.633,-389.3,-486.544,-503.903,-450.14,-493.673,-430.117,-408.334,-307.15,-236.526,-183.141,-160.676,-145.05,-106.142,-86.717,7.266
-1942.174,-186.831,-192.731,-259.077,-291.373,-356.664,-447.336,-416.915,-486.364,-501.689,-440.533,-649.362,-475.16,-505.217,-501.171,-389.406,-350.47,-295.735,-325.175,-301.327,-163.269,-204.961,9.41
-2608.939,-1848.497,-2020.027,-2539.42,-2402.8,-3202.26,-3296.306,-4160.049,-4443.664,-6079.512,-4482.779,-6118.905,-6308.136,-3971.741,-4893.739,-3788.764,-3819.058,-2506.258,-2845.409,-1862.687,-2024.066,-1636.016,9.021
-1383.039,-122.677,-151.71,-228.29,-217.805,-343.972,-355.595,-461.708,-429.496,-729.296,-887.896,-809.483,-786.019,-647.629,-588.425,-477.148,-334.092,-302.36,-275.421,-193.486,-155.349,-117.963,6.27
-2423.102,-140.136,-144.9,-149.739,-273.645,-392.972,-428.629,-745.79,-1255.515,-1557.665,-2000.82,-1964.424,-1861.338,-1549.366,-1168.598,-688.043,-452.431,-399.106,-241.404,-184.508,-149.637,-103.962,3.899
-1987.751,-123.88,-170.503,-191.565,-305.6,-355.986,-308.183,-481.12,-459.491,-693.697,-826.844,-688.673,-632.228,-758.234,-485.988,-320.243,-358.988,-288.728,-244.46,-193.346,-154.511,-130.889,6.379
-2839.851,-84.611,-105.903,-109.682,-128.247,-137.132,-226.341,-237.179,-278.677,-311.367,-314.011,-372.181,-358.008,-307.736,-282.847,-260.256,-191.566,-171.003,-139.126,-112.265,-102.988,-79.357,7.78
-1353.395,-75.428,-103.091,-91.527,-155.374,-190.642,-255.584,-293.345,-431.28,-354.911,-483.254,-607.186,-460.487,-421.833,-363.796,-339.89,-247.014,-194.316,-144.989,-132.375,-114.399,-84.169,6.295
-2239.957,-61.229,-101.867,-136.78,-122.038,-222.57,-281.851,-533.403,-695.841,-911.242,-1398.727,-1676.756,-1153.546,-1024.479,-770.244,-501.786,-309.031,-201.627,-151.32,-112.542,-89.464,-79.81,3.89
-2167.87,-282.193,-418.513,-565.624,-535.998,-704.675,-809.617,-877.285,-1184.944,-1056.915,-1267.746,-991.397,-1282.052,-1360.071,-1034.616,-888.738,-860.577,-707.558,-673.957,-491.674,-522.648,-319.062,8.454
-2072.281,-401.416,-465.74,-522.705,-601.85,-655.045,-809.348,-983.143,-1112.01,-1214.932,-901.43,-1107.691,-1116.517,-915.307,-1054.099,-867.852,-846.657,-814.159,-642.464,-529.632,-453.645,-317.199,9.701
-1834.195,-1033.566,-1352.727,-1390.639,-1797.488,-2057.247,-2820.905,-3574.871,-2975.685,-3225.9,-3433.702,-4291.968,-4424.901,-3718.746,-3385.851,-2611.267,-2962.452,-2170.453,-1944.227,-1355.658,-1406.243,-1114.681,8.059
-1754.869,-42.783,-43.751,-55.974,-70.501,-60.61,-85.869,-103.335,-98.33,-126.347,-115.812,-135.071,-126.683,-135.755,-95.237,-97.253,-82.692,-72.858,-58.871,-59.421,-39.201,-41.757,9.083
-2116.975,-818.217,-850.376,-1099.094,-984.188,-1437.401,-1637.31,-2137.445,-2116.034,-2578.421,-2901.879,-3082.287,-2759.461,-2623.856,-2549.141,-2269.088,-1811.54,-1709.278,-1310.778,-879.217,-984.194,-670.46,7.866
-2132.644,-90.974,-110.443,-117.274,-159.416,-159.879,-232.029,-207.325,-280.335,-304.565,-282.896,-356.379,-315.225,-265.157,-254.723,-212.626,-222.169,-152.151,-147.313,-126.248,-129.685,-119.946,9.855
-2332.074,-253.591,-187.794,-295.397,-380.903,-431.153,-533.364,-619.272,-703.772,-616.904,-649.102,-928.458,-721.181,-836.709,-720.74,-626.016,-437.772,-423.475,-392.078,-296.852,-323.401,-193.653,8.576
-2537.447,-121.613,-174.949,-211.002,-268.382,-330.536,-364.365,-477.25,-535.989,-683.436,-655.721,-673.225,-606.764,-549.65,-573.426,-518.286,-425.766,-324.514,-238.315,-238.712,-186.993,-114.755,6.903
-2853.934,-154.084,-223.713,-226.522,-329.358,-432.509,-526.986,-725.145,-1079.468,-1372.522,-1741.098,-1686.13,-1489.516,-1653.84,-1010.542,-902.963,-665.716,-521.609,-226.301,-225.665,-230.031,-141.954,4.741
-1639.879,-330.559,-370.527,-311.841,-604.425,-589.162,-758.364,-1176.963,-1121.114,-1173.205,-1148.242,-1030.95,-1050.658,-1044.578,-878.941,-966.623,-731.369,-633.503,-545.268,-417.508,-263.574,-281.297,8.166
-2518.482,-100.616,-110.65,-126.694,-139.284,-165.625,-195.103,-220.668,-241.213,-276.189,-254.411,-276.321,-252.231,-277.387,-289.19,-252.755,-197.351,-197.333,-140.796,-115.372,-107.055,-94.285,9.926
-1730.655,-374.653,-475.21,-633.162,-567.197,-675.829,-815.76,-883.281,-1039.932,-1105.593,-914.487,-1011.468,-1111.748,-1260.291,-999.212,-981.157,-893.081,-796.476,-623.064,-539.756,-389.34,-451.003,9.79
-1763.586,-32.341,-33.709,-36.298,-53.501,-50.732,-69.878,-66.217,-93.832,-83.895,-75.035,-105.869,-98.692,-92.045,-99.239,-72.16,-76.565,-56.833,-54.39,-49.354,-32.265,-31.228,9.772
-2165.392,-1052.9,-1136.856,-1709.462,-1830.953,-1802.889,-2597.676,-2901.154,-3573.9,-3869.517,-4532.983,-3429.448,-4818.897,-3090.698,-2722.198,-2727.649,-1909.715,-2228.898,-1698.897,-2031.738,-1296.722,-1158.187,8.764
-2535.303,-578.276,-668.576,-970.585,-773.761,-1164.479,-1439.734,-1605.799,-1775.328,-1721.83,-1893.823,-1760.879,-2091.995,-1644.577,-1989.975,-1247.452,-1488.02,-846.24,-1136.0,-870.463,-726.793,-622.748,8.889
-1468.592,-375.872,-502.175,-619.365,-647.207,-1009.87,-994.71,-1113.153,-1320.497,-1407.749,-1474.553,-1792.263,-1488.252,-1325.854,-1380.493,-1435.991,-1025.976,-604.733,-535.769,-565.042,-480.982,-374.523,7.598
-1999.727,-552.035,-737.107,-686.604,-1208.323,-1170.882,-1310.708,-1390.302,-1663.716,-1737.793,-1566.123,-1904.698,-1584.03,-1833.982,-1767.225,-1340.77,-1276.757,-1135.0,-1148.566,-838.024,-682.639,-551.391,9.169
-1493.306,-49.358,-62.497,-74.27,-66.297,-94.687,-107.649,-139.279,-178.485,-171.046,-163.39,-188.761,-173.131,-167.801,-155.817,-146.496,-108.724,-86.393,-75.325,-56.523,-56.868,-45.232,7.923
-2171.469,-498.81,-951.726,-1180.745,-1241.58,-1678.61,-1827.242,-2789.838,-2511.882,-2969.256,-3810.016,-2995.386,-3432.792,-3570.491,-2282.674,-2420.995,-1360.56,-1779.292,-936.406,-1115.819,-866.726,-672.312,7.288
-2073.052,-199.103,-297.029,-376.168,-393.657,-555.106,-677.088,-804.873,-1082.385,-948.215,-1075.549,-1227.846,-1055.898,-997.812,-848.782,-703.218,-581.063,-513.543,-442.086,-331.423,-302.364,-178.682,7.338
-1524.209,-46.774,-55.037,-65.52,-113.033,-145.091,-171.416,-193.048,-283.349,-350.26,-391.304,-393.965,-358.056,-316.96,-248.135,-204.366,-156.843,-126.247,-95.268,-71.629,-60.052,-44.726,5.642
-2329.699,-213.81,-157.91,-245.057,-291.655,-382.998,-412.436,-478.836,-539.651,-529.862,-542.688,-462.997,-574.65,-506.467,-485.771,-360.533,-324.622,-362.295,-296.475,-309.171,-204.395,-214.044,9.423
-2284.826,-308.184,-388.446,-425.126,-531.608,-613.88,-467.941,-613.801,-710.878,-728.095,-915.115,-686.249,-851.845,-755.126,-732.174,-745.078,-462.368,-466.429,-455.924,-466.786,-353.033,-268.649,9.831
-1753.015,-1077.49,-775.589,-1238.672,-1458.2,-1903.087,-2405.59,-2298.09,-2533.216,-2574.038,-3108.846,-2536.474,-2907.395,-1961.81,-2493.809,-1924.13,-2324.315,-2055.303,-1570.417,-1297.094,-1136.17,-913.618,9.774
-2375.185,-288.518,-364.44,-390.49,-581.567,-836.694,-706.979,-1463.359,-1706.256,-1872.808,-1657.355,-1864.579,-1849.025,-2155.732,-1567.841,-1155.181,-1068.373,-769.193,-581.459,-405.655,-308.559,-326.88,5.738
