Density,Anomaly at -10,Anomaly at -9,Anomaly at -8,Anomaly at -7,Anomaly at -6,Anomaly at -5,Anomaly at -4,Anomaly at -3,Anomaly at -2,Anomaly at -1,Anomaly at 0,Anomaly at 1,Anomaly at 2,Anomaly at 3,Anomaly at 4,Anomaly at 5,Anomaly at 6,Anomaly at 7,Anomaly at 8,Anomaly at 9,Anomaly at 10,Depth
-2009.724,-29.032,-37.051,-56.452,-66.482,-102.902,-109.829,-177.965,-295.007,-387.306,-267.684,-461.671,-391.147,-265.808,-222.746,-164.88,-124.08,-94.403,-72.275,-49.266,-44.665,-32.823,4.603
-1533.727,-28.223,-37.974,-30.758,-51.173,-44.855,-95.563,-99.917,-97.38,-86.142,-127.055,-120.99,-135.768,-121.247,-82.246,-92.535,-65.397,-66.879,-52.851,-35.86,-24.869,-20.803,7.252
-1198.914,-24.346,-29.817,-45.745,-53.376,-92.852,-138.864,-229.084,-306.08,-501.815,-650.515,-755.557,-588.878,-462.521,-335.646,-208.562,-120.479,-105.687,-59.749,-43.527,-36.194,-26.392,3.53
-2325.504,-288.573,-372.822,-437.426,-485.767,-650.134,-806.312,-865.396,-1141.86,-1054.682,-1593.15,-1191.7,-1071.473,-1426.924,-973.594,-1021.348,-848.335,-570.601,-531.536,-399.165,-361.18,-225.442,7.511
-1816.031,-939.992,-1208.747,-1145.702,-1539.237,-1264.351,-2122.38,-2685.257,-2879.711,-3750.111,-3522.476,-3702.347,-3351.751,-2942.35,-2693.318,-2863.695,-2511.346,-2150.501,-1760.444,-1479.905,-1222.982,-1004.73,8.895
-1391.015,-516.83,-712.371,-923.309,-1165.543,-1235.526,-1777.065,-1956.133,-2012.706,-2145.001,-2404.512,-2010.052,-1829.135,-1897.737,-2075.31,-1592.796,-1308.101,-1159.882,-909.034,-952.126,-737.973,-579.417,8.417
-1699.687,-194.456,-249.359,-293.026,-276.604,-358.898,-393.28,-480.319,-662.934,-658.247,-613.92,-647.683,-470.747,-557.444,-531.231,-485.429,-375.767,-305.16,-311.723,-164.33,-234.277,-184.596,8.69
-1398.737,-700.472,-919.237,-861.018,-1089.836,-760.888,-1302.736,-1766.614,-1649.358,-1708.884,-1862.909,-2085.484,-1896.01,-1911.252,-1497.058,-1432.38,-1460.831,-1101.075,-738.352,-765.232,-709.454,-586.064,9.741
-2265.937,-42.485,-49.053,-46.354,-70.914,-88.133,-81.417,-103.466,-82.187,-143.115,-121.137,-144.924,-128.819,-115.486,-134.739,-97.632,-74.541,-76.626,-76.687,-64.122,-49.064,-45.887,9.378
-2627.661,-205.247,-275.543,-292.5,-343.333,-466.056,-462.623,-527.585,-763.018,-823.028,-915.394,-688.371,-1183.084,-853.472,-708.536,-647.213,-545.076,-463.255,-297.906,-233.139,-226.502,-149.264,7.368
-2412.606,-38.488,-45.415,-53.96,-85.232,-134.022,-220.722,-292.76,-520.968,-719.762,-1450.66,-1844.44,-1481.666,-928.916,-592.271,-312.583,-186.609,-128.452,-86.283,-48.585,-49.542,-35.499,2.728
-1918.488,-30.748,-36.251,-53.237,-78.626,-126.833,-153.452,-242.902,-339.37,-560.48,-680.929,-850.696,-666.509,-449.929,-372.423,-196.16,-168.07,-99.67,-59.015,-47.597,-37.237,-30.963,3.517
-1522.369,-968.916,-1253.782,-1208.829,-1766.772,-1969.238,-2191.614,-3065.554,-3272.207,-3525.919,-4298.896,-3794.237,-3401.877,-3780.348,-2861.85,-2378.475,-2264.939,-1692.277,-1499.673,-1313.903,-820.53,-756.67,8.186
-2004.814,-251.634,-437.09,-475.123,-524.754,-869.797,-989.155,-1403.316,-1716.245,-2931.123,-2696.224,-2366.595,-2681.772,-2021.848,-1664.203,-1557.658,-1266.445,-832.816,-729.606,-520.895,-420.313,-291.859,5.513
-2143.781,-75.0,-89.167,-135.215,-159.138,-214.17,-215.342,-392.694,-408.553,-459.383,-472.755,-593.824,-519.464,-535.769,-310.585,-232.223,-254.595,-195.915,-171.45,-106.009,-92.652,-78.17,5.947
-2433.212,-40.733,-46.044,-64.139,-69.005,-74.55,-135.507,-133.708,-180.702,-222.562,-225.203,-244.513,-216.248,-210.99,-163.38,-129.928,-120.523,-97.017,-77.888,-65.567,-36.0,-46.078,6.626
-2669.916,-128.625,-150.521,-239.479,-258.682,-358.445,-445.169,-698.131,-1036.444,-1348.647,-1909.88,-1451.498,-1579.337,-1313.568,-915.362,-642.576,-457.236,-395.05,-308.258,-200.262,-130.589,-132.856,4.417
-1174.974,-14.727,-16.916,-23.958,-36.061,-43.751,-63.091,-103.282,-189.486,-238.077,-348.648,-304.089,-363.184,-203.258,-138.024,-113.517,-75.151,-38.235,-30.631,-22.56,-16.283,-14.28,3.425
-1593.486,-116.489,-132.07,-137.212,-189.701,-219.569,-212.449,-258.432,-256.285,-190.213,-304.034,-288.031,-276.193,-250.519,-267.552,-247.01,-226.082,-206.044,-122.106,-166.203,-116.828,-121.97,9.803
-2187.307,-23.166,-26.836,-45.79,-55.644,-64.588,-87.883,-120.977,-163.612,-198.625,-239.713,-235.512,-206.542,-234.821,-141.127,-117.359,-91.814,-69.549,-48.615,-43.4,-22.622,-22.396,5.187
-2551.435,-233.617,-355.856,-427.18,-359.129,-588.189,-656.155,-597.063,-832.416,-901.429,-1063.262,-919.454,-914.329,-773.84,-787.869,-700.893,-737.565,-494.288,-425.674,-368.365,-324.993,-258.285,8.665
-2221.265,-189.261,-258.391,-330.456,-450.111,-393.091,-545.956,-546.617,-505.642,-605.0,-691.182,-618.281,-693.363,-635.087,-531.536,-657.539,-498.8,-450.128,-334.915,-377.705,-212.64,-213.813,9.4
-1665.601,-24.328,-33.325,-55.096,-67.735,-125.083,-156.641,-278.129,-415.222,-700.635,-1264.261,-1492.472,-800.399,-859.144,-384.56,-289.875,-180.354,-94.992,-76.522,-51.414,-38.746,-23.108,2.843
-2784.244,-333.549,-440.33,-459.98,-800.448,-961.122,-1230.385,-2460.018,-3158.883,-3662.404,-3899.214,-4857.983,-4367.558,-3708.266,-2653.96,-1798.853,-1599.423,-1025.659,-781.683,-652.064,-379.15,-412.023,4.707
-1714.42,-645.628,-628.165,-841.917,-922.194,-897.199,-1544.123,-1561.183,-1863.491,-1989.064,-2403.111,-1965.84,-2338.118,-2223.388,-1757.798,-2047.358,-1828.17,-1494.903,-1098.489,-857.489,-711.386,-502.621,8.211
-2550.829,-39.404,-65.879,-57.178,-89.101,-113.343,-124.224,-148.589,-174.072,-164.169,-200.811,-178.032,-207.989,-196.542,-158.127,-147.01,-132.553,-83.456,-97.574,-74.318,-67.875,-47.706,8.239
-1553.013,-16.3,-17.973,-22.618,-31.836,-32.973,-34.599,-50.582,-47.043,-47.125,-55.939,-55.148,-56.336,-56.503,-47.125,-47.33,-35.787,-30.843,-26.674,-20.92,-19.617,-15.291,8.762
-1975.059,-145.206,-177.118,-216.927,-243.612,-350.037,-358.572,-360.099,-464.248,-476.831,-405.363,-528.022,-534.612,-457.628,-340.659,-357.708,-337.206,-308.129,-238.037,-253.212,-171.268,-159.554,9.104
-1570.628,-99.414,-107.738,-105.246,-201.054,-247.847,-347.253,-460.154,-422.773,-684.861,-585.208,-809.368,-804.955,-612.975,-467.153,-424.927,-257.268,-205.564,-160.507,-135.542,-125.815,-100.096,5.7
-1922.795,-65.22,-94.903,-142.697,-199.504,-259.072,-440.628,-657.485,-916.849,-852.807,-1422.801,-1754.634,-1313.566,-915.924,-877.144,-649.181,-370.56,-236.575,-210.611,-168.471,-123.145,-96.632,4.032
-1784.34,-25.705,-41.52,-48.9,-64.327,-89.118,-98.047,-182.568,-239.941,-328.54,-381.751,-373.299,-344.645,-155.275,-182.27,-130.818,-124.911,-87.709,-68.228,-46.66,-35.81,-35.091,4.61
-2615.024,-82.518,-104.958,-134.072,-236.2,-217.253,-315.004,-458.705,-469.652,-739.144,-798.053,-1003.073,-960.778,-741.52,-605.453,-420.342,-285.454,-187.408,-189.71,-145.968,-107.511,-87.288,4.974
-2065.747,-1331.772,-1456.205,-1596.888,-2166.077,-1959.683,-2476.481,-2883.721,-2635.324,-3438.692,-4584.587,-3558.296,-3343.802,-3843.604,-2581.856,-2683.325,-2546.701,-2113.304,-1381.757,-1783.627,-1395.626,-858.11,9.593
-1927.964,-17.628,-26.897,-40.662,-47.126,-57.73,-79.851,-100.584,-146.443,-183.102,-192.962,-198.289,-209.359,-144.594,-130.926,-107.447,-67.149,-73.698,-50.966,-36.033,-26.308,-21.284,5.272
-1831.079,-28.358,-36.364,-49.456,-63.63,-96.555,-104.951,-160.865,-199.194,-296.291,-340.321,-344.945,-334.165,-219.916,-130.175,-173.106,-120.814,-100.276,-81.427,-53.878,-40.375,-31.976,5.189
-1623.606,-676.195,-716.984,-954.204,-1179.312,-1408.662,-1847.832,-1745.745,-1947.38,-1897.776,-2257.044,-1975.806,-1917.854,-1831.697,-1897.685,-1519.708,-1590.473,-1077.38,-733.808,-1052.033,-821.226,-637.536,8.79
-2031.448,-1255.601,-1830.633,-1733.447,-2226.191,-1854.556,-2612.313,-2646.345,-2713.356,-3970.51,-3918.644,-3739.573,-3714.912,-3619.375,-3349.31,-2712.217,-2086.978,-2329.575,-1833.769,-1647.229,-1241.625,-1035.201,9.295
-1586.738,-90.709,-142.569,-199.292,-276.573,-415.78,-532.11,-826.207,-1198.374,-1151.214,-1757.989,-2243.625,-1850.725,-1860.742,-1330.915,-621.912,-611.211,-350.753,-267.959,-217.73,-150.782,-85.899,4.118
-1550.255,-34.179,-38.651,-47.818,-56.288,-65.661,-83.521,-97.101,-89.493,-136.284,-134.606,-148.746,-126.52,-124.941,-113.182,-77.692,-70.779,-75.281,-52.068,-39.926,-29.623,-28.587,7.211
-2097.894,-22.079,-29.565,-45.303,-60.57,-78.299,-125.674,-145.78,-259.54,-387.804,-605.258,-651.912,-630.216,-331.981,-329.011,-114.352,-131.18,-81.188,-69.058,-47.582,-29.008,-19.619,3.594
-2078.89,-713.453,-732.361,-1148.289,-1169.306,-1338.444,-1457.395,-1757.65,-1897.934,-2248.589,-2378.248,-2090.356,-2238.143,-2301.862,-2098.354,-1945.643,-1798.835,-1280.948,-1521.373,-1097.946,-905.601,-552.054,9.048
-2089.303,-20.223,-23.622,-33.169,-34.153,-42.761,-50.601,-53.588,-65.499,-62.015,-72.158,-68.604,-61.044,-61.017,-69.631,-60.195,-48.91,-32.552,-37.965,-35.567,-21.065,-21.81,9.213
-2843.262,-234.283,-338.569,-376.713,-534.488,-453.999,-584.967,-582.936,-616.725,-665.672,-847.688,-934.929,-962.54,-793.842,-730.526,-548.462,-567.502,-440.702,-434.271,-319.803,-353.309,-292.717,9.888
-2565.392,-189.962,-254.651,-250.224,-503.133,-626.728,-899.137,-936.753,-1681.604,-2056.415,-2184.752,-2473.772,-2390.758,-2210.95,-1231.776,-1229.79,-882.151,-657.865,-552.176,-303.178,-253.822,-254.132,4.869
-1863.257,-47.216,-44.316,-52.793,-88.448,-91.884,-83.529,-128.866,-204.396,-207.899,-178.225,-220.763,-237.376,-203.257,-176.992,-138.717,-121.797,-83.78,-77.896,-53.982,-38.287,-36.659,6.645
-1772.201,-102.349,-116.779,-144.509,-187.707,-217.193,-278.784,-322.457,-339.423,-511.878,-413.745,-485.737,-469.271,-325.737,-398.25,-315.399,-229.954,-245.799,-167.455,-149.005,-163.972,-116.413,8.032
-1962.753,-1232.078,-1515.274,-1807.672,-2217.522,-2039.284,-2925.647,-2751.037,-4090.418,-3423.323,-5015.881,-4083.181,-5182.558,-3814.19,-4058.116,-3517.778,-2829.263,-2190.736,-2128.864,-1724.435,-1622.905,-1442.137,8.49
-2261.347,-611.864,-743.275,-1099.334,-1011.805,-1681.94,-1290.169,-1536.664,-1530.57,-2279.345,-2216.239,-1716.399,-2257.605,-1818.081,-1714.779,-1686.746,-1792.986,-1279.734,-1040.02,-1106.817,-948.92,-653.375,9.837
-1947.139,-176.848,-303.054,-329.414,-411.27,-469.914,-682.172,-793.477,-1196.564,-1174.312,-1311.783,-1794.125,-1176.342,-1356.989,-1297.024,-953.271,-702.611,-478.016,-478.815,-325.107,-238.993,-217.69,5.869
-1626.616,-61.343,-57.234,-74.468,-100.238,-112.093,-139.405,-128.413,-172.352,-167.568,-197.212,-226.627,-205.09,-188.889,-164.285,-164.082,-107.569,-116.697,-69.631,-64.564,-61.147,-45.917,8.296
-2262.745,-45.334,-59.589,-73.616,-97.385,-73.87,-92.277,-146.016,-155.768,-166.975,-158.129,-175.848,-175.883,-170.408,-141.389,-136.682,-109.379,-115.03,-109.411,-83.437,-62.002,-66.221,9.621
-1960.444,-745.038,-791.134,-1113.402,-1193.487,-1872.496,-2130.927,-1616.266,-2413.977,-3738.517,-3509.697,-3223.105,-3610.47,-2904.183,-2598.324,-2506.636,-2364.579,-1745.308,-1411.618,-1294.319,-734.625,-771.401,7.297
-1928.541,-32.519,-47.722,-43.541,-68.703,-126.337,-153.619,-281.407,-392.746,-732.182,-947.79,-1399.157,-781.737,-659.574,-441.701,-292.348,-179.177,-118.235,-95.182,-54.449,-40.389,-31.11,3.23
-2653.839,-140.446,-189.126,-277.544,-322.194,-399.839,-475.135,-408.787,-656.965,-772.549,-881.798,-915.89,-840.616,-909.14,-642.52,-563.799,-411.517,-367.112,-344.561,-258.6,-194.018,-201.458,7.551
-1761.521,-21.672,-27.63,-32.856,-33.758,-62.247,-77.095,-80.177,-109.226,-112.55,-101.986,-127.46,-122.795,-99.841,-91.935,-87.716,-70.597,-52.924,-46.281,-31.678,-22.097,-16.524,6.406
-2300.396,-318.405,-481.094,-548.576,-689.72,-886.787,-1430.517,-1465.5,-2856.81,-2265.315,-4006.261,-3372.793,-2045.379,-2665.422,-2800.342,-1720.78,-1197.16,-890.49,-642.766,-552.404,-438.026,-395.867,5.037
-1504.236,-16.947,-19.006,-24.234,-37.088,-64.957,-82.967,-137.1,-247.789,-417.662,-717.296,-890.102,-636.898,-384.381,-175.031,-111.924,-99.707,-54.0,-30.873,-25.667,-19.966,-13.771,2.757
-2440.007,-59.965,-67.102,-76.875,-91.406,-112.316,-139.492,-133.32,-198.273,-239.559,-221.248,-246.431,-218.189,-238.74,-221.688,-190.765,-158.73,-108.709,-94.247,-86.556,-78.307,-69.099,7.811
-1821.953,-19.317,-25.521,-30.415,-37.705,-42.323,-64.024,-64.876,-87.416,-74.273,-92.134,-112.547,-94.73,-85.557,-74.006,-77.487,-64.261,-41.713,-33.487,-33.162,-27.746,-19.563,7.264
-2044.456,-77.43,-90.959,-126.741,-208.738,-156.044,-274.959,-401.034,-387.536,-605.148,-719.861,-696.753,-830.203,-513.231,-513.138,-387.357,-251.822,-199.635,-166.832,-150.64,-92.45,-78.106,5.797
-1335.098,-140.383,-160.195,-246.028,-268.334,-330.527,-466.66,-577.638,-662.397,-875.954,-859.61,-1053.196,-879.992,-1091.32,-612.726,-705.094,-337.411,-356.579,-301.282,-257.414,-182.207,-132.093,6.457
-2060.423,-77.555,-122.21,-128.486,-145.669,-159.159,-233.397,-293.86,-377.091,-425.356,-379.988,-530.174,-523.663,-495.943,-321.388,-253.064,-219.783,-170.664,-168.357,-109.267,-80.486,-79.134,6.664
-2790.017,-108.252,-134.201,-146.682,-166.95,-256.945,-268.026,-455.018,-508.507,-643.035,-631.638,-708.309,-739.53,-602.197,-504.894,-368.955,-346.263,-226.794,-189.086,-121.606,-128.678,-82.486,5.829
-2268.064,-23.169,-31.195,-47.135,-56.485,-97.113,-151.911,-215.711,-369.079,-620.505,-1150.452,-959.671,-938.655,-536.698,-444.31,-240.067,-129.879,-95.361,-62.389,-31.965,-31.52,-27.118,2.869
-2060.691,-1243.105,-1374.041,-1713.465,-1842.802,-2061.906,-2627.951,-3100.457,-3548.815,-3722.028,-2747.449,-3903.336,-3086.973,-3747.518,-3187.945,-3360.304,-2697.115,-2288.932,-1923.639,-1464.664,-1465.469,-1096.17,9.837
-2140.972,-68.596,-104.008,-104.789,-147.454,-173.114,-183.565,-199.655,-268.829,-282.507,-307.661,-326.875,-334.47,-296.365,-319.902,-183.788,-163.331,-187.841,-125.371,-100.955,-89.941,-70.036,7.241
-2592.848,-39.935,-51.013,-61.589,-83.594,-94.347,-100.346,-125.12,-147.131,-194.027,-221.426,-191.918,-160.944,-207.696,-189.641,-147.731,-165.285,-104.568,-84.734,-66.594,-52.451,-38.017,7.135
-1754.297,-109.393,-137.272,-174.142,-241.727,-311.363,-336.358,-399.898,-492.483,-545.833,-662.159,-740.994,-723.204,-480.959,-427.264,-414.757,-298.491,-247.13,-245.384,-185.24,-114.395,-133.533,6.648
-2036.555,-1046.584,-1423.309,-2174.67,-1753.853,-2279.076,-2785.524,-3532.992,-4481.673,-4667.047,-3615.495,-4526.315,-3971.301,-4190.923,-3578.287,-2784.115,-2717.153,-2404.661,-1727.852,-1609.288,-1139.125,-1156.837,7.654
-2154.662,-1188.958,-1044.404,-1286.232,-1406.844,-1765.412,-2221.776,-2812.198,-3222.591,-2476.433,-3560.574,-4025.577,-3184.542,-3755.927,-3707.651,-2863.405,-2572.919,-1871.005,-1889.852,-1670.514,-1359.673,-1160.936,9.018
-1403.636,-74.137,-86.714,-98.896,-131.851,-156.652,-181.37,-198.627,-226.516,-311.874,-242.951,-272.559,-283.177,-236.67,-240.0,-218.938,-208.24,-191.56,-139.551,-105.572,-96.178,-81.318,8.863
