Density,Anomaly at -10,Anomaly at -9,Anomaly at -8,Anomaly at -7,Anomaly at -6,Anomaly at -5,Anomaly at -4,Anomaly at -3,Anomaly at -2,Anomaly at -1,Anomaly at 0,Anomaly at 1,Anomaly at 2,Anomaly at 3,Anomaly at 4,Anomaly at 5,Anomaly at 6,Anomaly at 7,Anomaly at 8,Anomaly at 9,Anomaly at 10,Depth
-2521.01,-210.475,-285.194,-362.174,-444.926,-498.182,-658.973,-743.048,-716.26,-807.056,-944.314,-985.587,-933.804,-753.155,-770.16,-651.653,-595.677,-493.251,-396.818,-340.388,-317.291,-218.889,8.063
-2078.258,-399.548,-456.393,-542.58,-635.718,-674.533,-796.91,-957.595,-962.785,-1078.967,-1097.262,-1128.318,-1210.897,-1136.18,-972.085,-885.703,-815.376,-705.762,-566.936,-545.696,-435.968,-389.831,9.532
-2395.129,-828.321,-1087.673,-1198.131,-1552.27,-1742.298,-2220.365,-2655.127,-2598.19,-3053.239,-3863.116,-3665.086,-3235.898,-3495.895,-2799.229,-2458.425,-2276.485,-1837.364,-1722.207,-1135.525,-1074.126,-835.013,8.036
-1824.255,-33.824,-44.964,-64.152,-89.976,-125.44,-208.573,-325.59,-502.563,-774.014,-1080.497,-1159.651,-1044.377,-771.56,-482.344,-318.296,-192.113,-129.415,-85.809,-65.348,-44.212,-31.169,3.144
-2266.891,-141.418,-172.597,-209.31,-213.827,-283.307,-345.89,-342.582,-400.837,-419.716,-500.736,-477.085,-540.786,-448.885,-436.035,-416.967,-316.264,-321.922,-276.062,-205.428,-171.556,-141.535,8.949
-1810.341,-54.231,-66.531,-86.453,-108.576,-105.264,-132.884,-138.656,-182.529,-187.122,-189.962,-192.791,-195.153,-173.876,-177.263,-151.06,-131.024,-111.035,-94.252,-89.76,-78.188,-56.255,9.287
-1966.049,-46.215,-61.422,-70.642,-87.272,-112.641,-146.695,-168.258,-176.457,-207.652,-243.426,-248.838,-261.892,-200.201,-183.468,-166.947,-136.572,-128.594,-95.716,-69.817,-58.401,-49.947,7.373
-1708.514,-100.248,-135.699,-154.193,-202.612,-284.337,-361.251,-481.881,-575.539,-656.349,-839.66,-804.906,-817.995,-729.372,-577.065,-481.23,-362.087,-288.503,-182.747,-160.308,-131.132,-98.434,5.673
-2314.339,-1160.223,-1370.74,-1485.884,-1858.628,-2244.475,-2061.326,-2773.997,-3137.762,-3705.353,-3266.261,-3708.643,-3436.187,-3084.332,-3200.496,-2710.239,-2183.967,-2398.586,-1887.049,-1622.958,-1327.458,-1121.795,9.367
-1992.266,-620.266,-640.79,-817.265,-1073.363,-1217.375,-1495.359,-1788.996,-1774.504,-1837.22,-2394.948,-2181.41,-2295.794,-2135.581,-1945.7,-1737.574,-1416.582,-1263.639,-994.079,-847.119,-715.351,-621.903,8.313
-1756.034,-1120.765,-1243.625,-1500.053,-1572.518,-1898.47,-2306.209,-2923.581,-3239.586,-3624.123,-3550.512,-4284.453,-3710.494,-3481.5,-3420.023,-2661.982,-2609.941,-2069.033,-1492.893,-1665.788,-1295.784,-1112.612,8.924
-2186.776,-687.67,-760.897,-960.166,-1115.894,-1417.44,-1616.778,-1920.133,-2024.807,-2380.251,-2530.683,-2707.852,-2658.574,-2479.883,-2125.837,-1950.416,-1596.965,-1197.537,-1081.656,-967.165,-731.381,-672.36,8.082
-1908.774,-249.82,-333.259,-395.102,-528.83,-661.736,-887.044,-1253.628,-1756.175,-2078.047,-2463.743,-2548.166,-2619.02,-2165.244,-1616.674,-1166.499,-882.91,-692.687,-536.594,-385.9,-324.331,-249.441,5.016
-1522.184,-331.753,-392.722,-492.244,-574.045,-654.644,-759.282,-982.036,-1008.989,-1085.182,-1230.655,-1145.552,-1320.548,-1269.48,-1178.143,-847.021,-764.179,-672.041,-549.748,-496.337,-329.752,-319.407,8.1
-1400.228,-16.355,-19.772,-23.04,-27.475,-34.922,-40.978,-38.441,-47.991,-52.575,-56.139,-54.213,-47.331,-51.23,-50.239,-43.695,-35.489,-33.83,-26.467,-26.963,-20.309,-16.317,8.977
-2079.677,-205.697,-230.746,-279.269,-385.83,-401.328,-484.486,-538.962,-575.361,-672.824,-785.888,-844.66,-653.994,-719.035,-646.613,-563.271,-472.185,-403.49,-343.524,-283.789,-227.84,-194.833,7.9
-2247.552,-391.737,-493.388,-653.317,-841.339,-1055.28,-1357.66,-2011.412,-2430.878,-2926.329,-3242.474,-3667.607,-3357.601,-2908.918,-2479.782,-1944.538,-1420.639,-1098.313,-808.802,-684.143,-512.685,-402.038,5.526
-1679.916,-86.552,-119.663,-131.128,-159.201,-203.239,-234.573,-303.917,-308.365,-369.205,-404.498,-376.662,-408.771,-396.012,-356.956,-272.417,-257.635,-178.525,-185.696,-122.3,-110.951,-93.562,7.778
-1806.487,-913.868,-1179.357,-1393.107,-1748.106,-1916.867,-2493.041,-2547.079,-2629.836,-3153.482,-3603.455,-3466.414,-3164.02,-2984.844,-3169.635,-2553.649,-2292.537,-1835.2,-1585.314,-1552.24,-1160.609,-940.934,8.399
-2328.363,-185.251,-258.03,-318.796,-411.237,-453.207,-587.33,-666.45,-656.746,-873.484,-868.876,-996.979,-935.187,-776.205,-805.122,-598.356,-543.613,-489.051,-376.255,-303.56,-255.98,-240.725,7.752
-1547.325,-59.811,-71.325,-90.79,-125.784,-149.227,-213.984,-245.868,-284.508,-348.641,-380.14,-410.484,-364.146,-353.159,-307.557,-231.984,-212.556,-150.454,-130.11,-89.534,-78.501,-61.613,6.335
-1603.454,-137.345,-154.458,-186.52,-247.73,-295.418,-411.539,-457.118,-526.147,-733.16,-819.262,-755.909,-722.309,-740.049,-625.72,-507.785,-431.348,-332.989,-263.959,-206.115,-157.3,-124.333,6.316
-2304.434,-259.293,-258.83,-381.542,-417.423,-494.741,-727.006,-790.571,-956.008,-1084.528,-1093.966,-1205.951,-1165.353,-1057.467,-947.99,-850.01,-632.691,-513.569,-439.601,-375.216,-313.184,-257.485,7.437
-1990.504,-389.557,-461.574,-571.453,-698.661,-798.706,-1140.956,-1452.103,-1798.678,-2003.417,-2112.211,-1943.42,-2173.489,-1893.476,-1662.835,-1286.922,-957.8,-937.183,-748.764,-546.621,-450.415,-338.518,6.744
-1607.264,-94.457,-111.607,-129.218,-154.149,-176.458,-202.53,-223.479,-285.904,-291.027,-323.181,-338.095,-329.236,-290.768,-268.279,-240.183,-218.494,-185.99,-151.141,-147.075,-114.222,-96.386,9.029
-1996.21,-119.352,-145.966,-165.255,-226.834,-273.899,-329.555,-409.67,-503.3,-553.266,-570.596,-666.962,-605.018,-583.3,-455.024,-452.173,-353.5,-272.258,-204.358,-183.252,-153.119,-107.291,7.072
-2226.85,-134.485,-148.598,-168.716,-193.234,-219.0,-273.468,-322.788,-333.967,-342.473,-399.448,-340.053,-352.008,-360.412,-345.833,-314.129,-268.665,-240.962,-195.364,-183.03,-149.926,-133.297,9.977
-1664.487,-63.296,-73.919,-83.636,-105.914,-120.33,-146.703,-152.471,-194.531,-181.835,-215.801,-238.155,-213.627,-212.194,-177.515,-173.427,-149.824,-139.924,-110.086,-104.102,-84.19,-62.075,8.949
-1722.644,-542.916,-631.053,-753.147,-743.302,-1021.371,-1148.871,-1213.697,-1604.704,-1660.817,-1787.65,-1802.065,-1778.131,-1737.674,-1506.67,-1445.612,-1115.846,-981.842,-894.18,-754.986,-610.968,-550.083,8.881
-1541.533,-286.98,-338.424,-452.753,-491.132,-638.919,-681.031,-960.447,-957.331,-1184.41,-1340.287,-1361.291,-1314.665,-1168.138,-1035.114,-954.056,-779.027,-563.475,-478.008,-427.182,-360.344,-296.202,7.672
-2268.871,-100.302,-114.388,-140.202,-201.207,-232.873,-292.881,-281.563,-375.938,-376.675,-500.502,-484.333,-433.946,-417.201,-361.632,-344.068,-245.666,-210.622,-176.603,-154.039,-118.816,-101.382,7.442
-2416.017,-230.707,-297.275,-329.705,-391.701,-437.206,-510.922,-621.277,-597.972,-704.977,-783.946,-747.023,-652.422,-649.764,-649.293,-588.958,-523.193,-394.006,-381.65,-328.017,-271.286,-244.426,9.755
-2479.985,-465.468,-519.086,-584.301,-724.875,-810.688,-922.361,-1022.407,-1173.549,-1176.238,-1487.363,-1106.2,-1389.9,-1227.76,-1229.773,-1010.317,-914.703,-842.81,-655.063,-606.362,-496.385,-462.37,9.493
-1554.767,-683.423,-787.136,-872.366,-1012.335,-1165.119,-1381.474,-1732.104,-1617.72,-2069.608,-1994.664,-2158.463,-2039.371,-1898.222,-1758.912,-1579.905,-1297.439,-1220.328,-1100.139,-877.202,-739.886,-731.233,9.557
-1570.462,-680.389,-798.451,-1027.344,-1252.963,-1531.627,-1743.585,-1756.621,-2422.553,-2504.003,-2831.142,-2784.529,-2600.543,-2562.52,-2071.206,-1758.781,-1879.077,-1451.263,-1159.598,-902.243,-826.185,-670.683,8.098
-1972.261,-140.086,-192.526,-263.378,-346.228,-454.341,-614.505,-850.081,-1134.278,-1449.833,-1774.049,-1828.679,-1869.672,-1452.931,-1209.118,-921.924,-636.873,-438.867,-339.257,-298.289,-222.432,-154.846,5.042
-2061.671,-80.267,-97.964,-127.551,-135.295,-181.059,-226.02,-259.956,-295.951,-340.9,-344.631,-372.815,-377.847,-335.496,-295.445,-281.251,-203.368,-183.5,-150.116,-115.316,-94.482,-84.772,7.449
-2160.162,-135.148,-171.742,-169.695,-248.069,-268.861,-308.83,-361.384,-423.311,-463.328,-486.462,-502.103,-459.536,-398.77,-432.661,-401.042,-322.738,-231.551,-242.735,-175.609,-147.082,-142.015,8.581
-2328.535,-694.423,-858.598,-877.557,-1119.525,-1257.383,-1418.656,-1553.178,-1764.016,-1808.356,-1965.151,-1842.423,-1777.271,-1800.193,-1640.346,-1339.932,-1466.843,-1295.165,-1006.374,-802.179,-794.634,-603.144,9.93
-1492.517,-27.716,-32.237,-44.143,-51.471,-67.884,-84.393,-92.837,-113.558,-136.574,-167.04,-165.45,-145.356,-140.55,-104.605,-97.907,-79.895,-65.586,-50.72,-41.064,-31.185,-24.757,6.498
-2331.412,-30.432,-38.69,-49.162,-72.594,-103.776,-114.755,-197.402,-243.882,-341.977,-413.866,-452.842,-429.905,-333.082,-263.523,-171.917,-127.308,-91.274,-71.181,-52.072,-41.665,-30.638,4.425
-1845.034,-836.62,-1014.94,-1284.312,-1480.279,-1645.352,-1925.218,-2127.074,-2327.242,-2447.718,-2668.165,-2623.451,-2646.648,-2827.71,-2466.79,-2121.662,-1992.101,-1557.601,-1263.572,-1103.536,-1028.577,-788.169,9.382
-2524.813,-41.462,-48.067,-56.882,-61.915,-75.098,-82.12,-96.04,-110.397,-102.586,-110.039,-99.345,-120.544,-109.888,-101.871,-86.555,-84.698,-77.456,-58.49,-55.605,-44.551,-38.614,9.959
-2084.817,-22.979,-32.577,-38.125,-50.328,-63.949,-87.115,-122.491,-138.956,-187.43,-215.148,-238.91,-220.509,-195.52,-151.257,-103.848,-94.967,-72.666,-45.844,-39.033,-31.123,-22.064,5.329
-2474.621,-133.907,-153.973,-185.168,-232.753,-265.616,-338.239,-370.797,-451.845,-460.03,-486.357,-447.098,-495.675,-459.272,-415.707,-384.804,-341.405,-257.258,-250.61,-215.634,-161.343,-131.896,8.727
-2230.749,-64.777,-84.235,-127.003,-183.799,-221.488,-368.319,-560.727,-789.705,-1261.234,-1751.86,-1775.723,-1870.67,-1232.142,-855.152,-543.51,-328.187,-235.998,-163.882,-113.669,-91.551,-71.106,3.393
-1988.955,-193.003,-254.084,-323.319,-406.539,-544.971,-767.21,-878.56,-1170.43,-1443.059,-1601.271,-1858.123,-1563.218,-1478.776,-1128.622,-888.518,-754.354,-523.36,-403.678,-316.437,-248.315,-195.732,5.457
-2116.609,-712.297,-833.484,-908.762,-1187.08,-1203.682,-1616.416,-2137.656,-2087.467,-2347.807,-2353.047,-2497.882,-2571.598,-2579.258,-2213.708,-2032.064,-1731.467,-1375.963,-1083.797,-988.167,-910.154,-694.182,8.542
-2115.039,-210.443,-242.6,-297.015,-355.66,-455.098,-460.905,-544.92,-697.93,-638.897,-670.751,-796.767,-693.782,-724.178,-626.487,-584.117,-414.314,-411.48,-336.464,-294.766,-209.79,-175.005,8.27
-1615.851,-397.965,-491.76,-572.873,-708.275,-880.007,-996.061,-1172.193,-1445.454,-1496.388,-1897.438,-1845.7,-1852.17,-1825.835,-1460.371,-1252.549,-945.101,-824.284,-744.201,-509.04,-434.407,-371.77,7.412
-1540.799,-43.674,-53.549,-62.905,-91.05,-118.648,-151.831,-185.699,-281.468,-311.258,-342.138,-389.05,-372.816,-306.89,-255.632,-178.466,-156.985,-111.181,-82.909,-65.708,-58.384,-39.504,5.279
-2481.331,-839.106,-978.371,-1142.33,-1490.978,-1795.938,-2216.414,-2583.603,-2852.251,-3052.049,-3150.091,-3573.083,-3034.29,-3171.606,-2817.62,-2571.837,-2411.752,-1680.144,-1416.549,-1253.921,-1021.387,-828.126,8.124
-2392.939,-748.59,-974.447,-896.901,-1208.737,-1367.734,-1667.1,-1817.364,-2013.419,-2179.305,-2124.454,-2303.042,-2073.503,-1773.418,-1997.963,-1767.324,-1553.775,-1245.064,-1220.589,-1101.04,-970.829,-777.652,9.85
-2090.566,-1303.719,-1402.743,-1514.031,-2041.021,-2509.773,-2833.034,-2951.39,-3755.42,-4142.865,-4303.386,-4507.392,-4151.467,-3567.928,-3545.217,-3265.453,-2851.347,-2630.277,-1935.288,-1735.327,-1472.64,-993.74,8.8
-1546.067,-39.193,-51.348,-56.059,-68.241,-78.625,-97.047,-121.666,-140.949,-169.659,-195.313,-185.89,-171.27,-161.123,-140.343,-128.941,-106.162,-83.173,-72.046,-58.498,-45.438,-36.17,7.254
-1881.963,-55.065,-76.542,-94.982,-134.593,-161.135,-219.348,-266.109,-335.516,-373.795,-489.613,-521.994,-501.338,-451.935,-353.916,-287.85,-214.72,-152.311,-134.169,-90.955,-70.158,-60.589,5.523
-2065.764,-258.299,-341.212,-483.427,-630.603,-840.044,-1157.397,-1697.261,-1932.199,-2402.613,-3368.659,-3040.154,-3106.462,-2407.591,-2020.363,-1500.702,-1088.261,-858.705,-566.197,-491.2,-361.275,-266.018,4.862
-2106.625,-591.047,-667.902,-830.269,-1002.011,-1208.821,-1446.759,-1671.185,-2031.23,-2377.363,-2425.444,-2298.465,-2547.551,-2480.466,-1944.11,-1803.325,-1700.104,-1182.053,-1056.42,-843.872,-675.425,-561.46,7.553
-2181.822,-138.451,-158.162,-204.066,-224.448,-280.923,-312.908,-380.236,-433.228,-446.156,-527.861,-491.888,-519.927,-427.653,-384.9,-385.028,-311.206,-259.745,-221.04,-195.268,-159.709,-146.634,8.867
-1498.239,-20.134,-28.233,-32.802,-39.175,-50.535,-64.231,-75.218,-111.885,-107.035,-127.637,-140.94,-119.05,-102.377,-97.064,-75.449,-58.685,-47.991,-37.515,-31.796,-26.623,-23.723,6.662
-1961.111,-44.281,-52.036,-71.355,-84.051,-128.941,-175.266,-235.971,-315.421,-439.3,-460.938,-541.429,-442.589,-416.777,-323.806,-242.764,-176.304,-129.721,-91.104,-76.637,-55.459,-37.347,5.076
-2076.084,-146.217,-167.087,-201.116,-209.528,-259.382,-264.066,-338.283,-389.546,-440.773,-470.27,-472.514,-417.558,-391.74,-409.113,-318.956,-306.706,-257.427,-202.322,-181.619,-166.59,-147.386,9.454
-2161.813,-294.799,-355.814,-482.584,-584.744,-786.441,-1061.215,-1703.066,-2024.73,-2493.278,-3015.441,-3151.614,-3075.285,-2728.963,-2258.918,-1602.328,-958.321,-869.739,-705.394,-456.758,-348.248,-264.245,4.952
-2218.324,-995.235,-1201.683,-1620.129,-1741.243,-2347.356,-2745.785,-3275.671,-3903.301,-4146.95,-4478.555,-5333.465,-4334.42,-4793.819,-3632.211,-3102.69,-2977.086,-2369.664,-2026.032,-1577.545,-1302.062,-1004.051,7.54
-2178.909,-619.443,-678.995,-959.174,-1213.989,-1260.651,-1484.413,-2082.674,-2402.057,-2921.637,-2975.659,-3153.281,-2994.879,-2666.444,-2553.283,-2070.48,-1855.651,-1393.927,-1112.105,-883.279,-717.0,-561.789,7.095
-2225.833,-908.023,-1188.363,-1347.28,-1565.361,-1664.868,-1711.944,-1855.519,-2266.833,-2457.309,-2936.491,-2778.624,-2775.373,-2627.813,-2380.848,-2203.012,-2137.439,-1603.914,-1554.74,-1243.849,-950.857,-984.561,9.872
-1479.776,-213.608,-253.956,-346.786,-500.121,-694.183,-860.647,-1180.06,-1623.955,-1832.778,-2129.801,-2042.311,-2211.308,-1828.404,-1547.267,-1081.401,-865.517,-690.188,-487.426,-363.229,-283.407,-211.624,5.214
-2378.863,-195.149,-311.952,-297.419,-463.958,-674.082,-962.172,-1336.088,-1853.115,-2488.661,-3105.944,-3460.259,-3251.098,-2612.382,-1935.298,-1266.905,-924.86,-803.772,-475.851,-362.117,-276.829,-217.647,4.286
-1851.927,-594.62,-640.207,-859.448,-1063.84,-1270.352,-1510.028,-1639.593,-1934.118,-2136.236,-2336.61,-2544.377,-2296.952,-2073.721,-1925.8,-1681.797,-1530.345,-1204.767,-1059.35,-834.086,-755.107,-624.856,7.782
-2660.433,-44.365,-57.803,-79.268,-96.413,-127.741,-202.302,-263.545,-354.859,-462.532,-496.609,-563.62,-530.913,-490.483,-326.273,-270.75,-183.842,-133.103,-92.189,-81.497,-68.28,-44.444,4.791
-2589.267,-557.051,-680.928,-855.349,-1080.354,-1245.29,-1786.247,-2021.317,-2514.418,-2609.318,-3339.342,-3106.256,-2947.903,-2913.208,-2498.149,-2027.391,-1574.699,-1440.878,-1152.357,-825.285,-728.968,-611.749,6.998
-2152.204,-131.777,-150.101,-189.301,-217.212,-263.721,-301.004,-363.917,-453.622,-436.679,-419.46,-441.652,-432.045,-401.06,-393.612,-347.46,-317.209,-267.069,-214.206,-174.192,-159.5,-136.927,8.742
-2484.199,-341.176,-367.543,-516.607,-669.453,-825.316,-1131.811,-1251.546,-1843.558,-2155.627,-2364.36,-2376.263,-2622.394,-2259.179,-1675.13,-1362.731,-1035.767,-919.721,-593.157,-530.029,-392.381,-317.247,5.662
-2435.913,-165.96,-191.799,-269.351,-350.076,-490.182,-721.452,-855.064,-961.639,-1366.29,-1696.875,-1828.464,-1692.632,-1386.72,-1204.067,-788.853,-598.475,-442.651,-336.254,-260.997,-192.617,-150.988,4.942
-2336.353,-56.052,-79.077,-91.721,-119.125,-190.233,-239.381,-343.513,-581.721,-744.654,-909.392,-978.171,-927.902,-738.762,-460.556,-360.367,-259.812,-176.399,-122.556,-92.86,-70.862,-55.755,4.125
-2177.778,-82.572,-120.198,-149.889,-204.539,-280.06,-399.433,-704.619,-1058.936,-1607.811,-2039.351,-2189.769,-1891.974,-1501.818,-1029.187,-658.119,-463.393,-262.935,-231.18,-150.453,-99.002,-85.395,3.567
-1470.809,-27.975,-33.824,-43.67,-59.636,-87.639,-112.06,-160.698,-232.598,-312.345,-408.857,-475.165,-415.863,-315.687,-230.992,-163.95,-111.363,-84.451,-58.832,-41.962,-32.884,-26.993,4.198
-2129.171,-558.909,-709.096,-852.075,-1123.641,-1233.856,-1475.161,-1919.202,-2251.374,-2440.378,-2756.843,-2772.694,-2348.002,-2516.696,-2236.699,-1941.114,-1488.072,-1294.214,-1085.948,-784.49,-636.738,-591.668,7.333
-1785.358,-985.944,-1085.768,-1422.485,-1386.597,-1877.624,-2083.727,-2333.62,-2718.397,-2681.549,-2781.273,-2895.888,-3077.805,-2367.063,-2408.275,-1896.761,-2095.122,-1646.718,-1440.965,-1321.991,-1018.688,-975.27,9.607
-2467.799,-365.635,-443.707,-608.385,-876.095,-961.048,-1215.695,-1549.268,-1828.054,-2509.925,-2544.607,-2567.099,-2935.982,-2313.137,-2034.182,-1595.55,-1222.367,-1001.093,-788.421,-592.188,-499.218,-398.143,5.98
-2109.483,-650.656,-810.315,-866.594,-1147.869,-1333.371,-1345.646,-1540.117,-1808.352,-2024.162,-1810.958,-2224.386,-2056.059,-1869.067,-1569.473,-1558.933,-1378.283,-1286.432,-1042.284,-923.964,-874.338,-651.79,9.735
-2110.409,-566.677,-806.381,-1018.462,-1173.449,-1375.977,-1760.562,-1804.636,-2283.54,-2494.317,-2638.16,-2740.343,-2609.634,-2666.323,-2393.068,-2155.985,-1681.778,-1385.458,-1179.03,-906.178,-837.126,-668.719,8.072
-2123.298,-835.654,-987.73,-1327.591,-1496.954,-1681.004,-1944.152,-2564.456,-3002.079,-3248.988,-3489.075,-3325.032,-3752.52,-3357.745,-3158.215,-2726.718,-2133.055,-1736.842,-1573.522,-1194.327,-966.758,-759.371,7.876
-2542.965,-1103.992,-1449.025,-1501.254,-1914.784,-2270.799,-2642.694,-2566.849,-3177.116,-3015.843,-3608.074,-3921.571,-3729.876,-3075.214,-3090.163,-2840.957,-2398.26,-2037.101,-1682.494,-1405.235,-1337.736,-1202.172,9.249
-2232.797,-126.345,-150.276,-227.526,-308.926,-369.661,-619.082,-910.16,-1231.506,-1664.17,-2209.707,-2188.239,-1886.197,-1724.014,-1167.021,-808.001,-583.387,-407.104,-293.933,-230.151,-150.424,-117.432,4.211
-2017.289,-633.155,-682.369,-868.683,-1038.536,-1276.368,-1531.781,-2009.036,-2021.903,-2251.283,-2642.253,-2680.391,-2845.819,-2346.485,-2083.425,-1867.872,-1462.734,-1329.113,-1037.689,-937.094,-727.77,-606.396,7.653
-1738.175,-39.666,-41.819,-57.737,-67.567,-81.691,-87.717,-104.864,-124.127,-153.618,-151.991,-153.587,-161.85,-152.724,-117.103,-115.716,-87.446,-76.406,-65.976,-54.557,-50.406,-38.168,7.987
-1842.781,-453.786,-525.23,-669.474,-746.844,-824.15,-1199.778,-1458.371,-1519.405,-1649.176,-1871.818,-1725.485,-1994.528,-1652.139,-1603.875,-1207.837,-1008.77,-1004.536,-824.553,-627.071,-560.406,-456.061,7.943
-2327.522,-169.937,-209.446,-275.057,-307.014,-466.497,-586.863,-735.965,-858.091,-1123.168,-1177.85,-1224.753,-1236.994,-1036.335,-940.607,-762.759,-559.867,-483.419,-387.157,-260.387,-199.278,-174.523,6.021
-2162.057,-1291.023,-1349.739,-1633.338,-1788.301,-1714.134,-2335.229,-2741.394,-2809.125,-3114.523,-3278.08,-3293.028,-2947.892,-3425.048,-2889.085,-2840.337,-2308.289,-2203.257,-1852.559,-1581.469,-1253.43,-1076.53,9.623
-2364.113,-82.955,-95.483,-123.572,-144.297,-149.715,-181.13,-211.787,-238.303,-258.493,-259.69,-259.07,-294.275,-227.064,-209.84,-233.11,-167.857,-145.472,-132.982,-122.009,-90.24,-82.727,9.127
-2517.012,-640.24,-853.858,-1043.553,-1366.285,-1573.703,-1969.278,-2640.939,-3184.557,-4088.902,-4266.295,-4365.488,-3531.925,-4012.921,-2911.472,-2448.512,-2041.258,-1464.88,-1260.469,-994.827,-812.909,-602.469,6.26
-2007.683,-172.946,-204.199,-228.201,-293.977,-360.665,-415.139,-447.809,-523.475,-593.996,-626.752,-669.543,-641.416,-619.281,-549.08,-436.262,-434.795,-360.468,-312.639,-264.587,-205.377,-176.209,8.332
-1771.215,-277.273,-317.318,-380.005,-443.935,-534.217,-696.633,-784.412,-885.254,-929.071,-1047.092,-1067.45,-1087.808,-931.842,-887.849,-829.017,-611.057,-533.23,-472.72,-390.785,-307.949,-252.343,7.782
-1813.32,-977.986,-1063.182,-1345.166,-1744.02,-2231.232,-2617.945,-2731.899,-3438.717,-3901.874,-4111.416,-4189.408,-3731.832,-3713.938,-3586.243,-2888.552,-2438.503,-2139.184,-1614.119,-1477.538,-1117.504,-960.874,8.07
-2212.885,-137.494,-184.786,-221.583,-247.351,-330.043,-366.82,-486.216,-496.284,-632.197,-614.01,-627.418,-661.604,-568.107,-514.724,-463.884,-400.138,-349.047,-251.162,-230.033,-171.623,-144.462,7.539
-1547.013,-123.275,-146.639,-161.342,-205.296,-227.973,-246.744,-316.389,-328.839,-358.311,-386.906,-403.357,-356.623,-378.325,-372.837,-290.108,-284.343,-220.165,-181.165,-161.492,-133.455,-106.467,9.183
-1896.433,-465.99,-563.58,-591.644,-808.339,-821.074,-1019.193,-1303.696,-1318.496,-1656.534,-1495.86,-1499.502,-1609.428,-1460.26,-1190.157,-1239.214,-1117.462,-823.825,-679.772,-652.744,-518.446,-429.098,8.915
-2376.02,-559.499,-729.752,-932.619,-1158.067,-1371.3,-1754.993,-2196.752,-2868.505,-2550.222,-3653.836,-3605.332,-3767.245,-3023.19,-2684.601,-2160.675,-2041.822,-1390.79,-1253.512,-968.483,-730.728,-618.238,6.794
-1552.946,-73.648,-78.648,-102.061,-114.314,-129.549,-158.693,-176.387,-209.625,-224.523,-237.357,-249.613,-236.948,-242.526,-209.316,-184.434,-160.808,-138.23,-116.507,-95.506,-78.752,-72.996,8.904
-2319.4,-175.379,-201.781,-310.293,-400.09,-526.198,-709.144,-1076.479,-1634.655,-1979.604,-2216.492,-2557.841,-2377.954,-2087.069,-1568.474,-1051.328,-812.808,-511.725,-411.057,-290.881,-244.716,-173.484,4.395
