Density,Anomaly at -10,Anomaly at -9,Anomaly at -8,Anomaly at -7,Anomaly at -6,Anomaly at -5,Anomaly at -4,Anomaly at -3,Anomaly at -2,Anomaly at -1,Anomaly at 0,Anomaly at 1,Anomaly at 2,Anomaly at 3,Anomaly at 4,Anomaly at 5,Anomaly at 6,Anomaly at 7,Anomaly at 8,Anomaly at 9,Anomaly at 10,Depth
-2294.319,-1445.69,-1621.94,-1921.357,-2308.308,-1949.838,-2822.317,-2682.748,-2912.456,-2821.539,-4022.041,-3368.586,-3510.764,-3138.982,-3206.719,-2803.569,-2678.449,-2280.341,-2059.611,-1693.477,-1768.486,-1576.065,9.578
-1862.973,-2782.322,-3265.581,-3418.413,-5697.242,-5300.873,-7014.438,-8848.871,-6225.672,-7755.415,-11645.434,-10367.26,-10582.114,-9405.627,-10703.635,-8499.985,-6727.951,-5755.38,-4418.453,-3747.615,-3364.353,-2916.16,5.912
-1919.652,-2876.897,-3270.262,-4591.805,-4890.806,-5954.029,-6017.129,-7706.387,-7545.269,-10076.727,-11292.535,-8375.0,-11077.886,-8873.153,-9303.82,-7444.612,-5890.059,-4458.784,-5357.418,-2959.18,-3435.855,-3049.507,6.721
-1587.704,-782.284,-729.47,-785.624,-858.657,-1104.247,-1289.669,-1397.273,-1430.235,-1706.883,-1625.039,-1787.197,-1674.258,-1593.907,-1507.746,-1511.968,-1151.496,-1035.747,-975.552,-846.565,-765.035,-852.858,8.083
-1727.224,-803.001,-806.71,-1091.387,-1419.542,-1286.482,-1480.819,-1523.909,-1749.694,-1711.207,-2024.206,-1665.356,-1695.066,-1670.198,-1761.398,-1411.143,-1454.371,-1259.873,-1080.082,-1057.624,-756.444,-770.064,8.986
-1646.479,-879.504,-727.036,-834.628,-920.537,-1205.706,-1333.141,-1501.485,-1275.55,-1600.407,-1517.626,-1526.222,-1533.568,-1537.213,-1396.313,-1368.393,-1272.11,-1257.749,-1018.945,-975.714,-651.798,-782.389,9.577
-2278.672,-4040.122,-4342.659,-4453.304,-5745.743,-5747.687,-6761.224,-6386.806,-8781.841,-8097.186,-9552.51,-8877.75,-9305.983,-9011.823,-7120.132,-7241.423,-7099.976,-6293.374,-5266.328,-4410.932,-3871.42,-3573.392,8.097
-2037.969,-567.916,-751.549,-980.129,-1015.475,-1266.068,-1619.416,-2410.691,-2850.408,-4695.287,-5865.791,-5658.98,-5678.443,-4069.494,-2769.993,-2375.162,-1639.89,-1552.724,-1178.343,-755.243,-806.688,-696.594,3.473
-1527.373,-1449.821,-1571.369,-1920.913,-2431.953,-2331.051,-2368.406,-2122.85,-2759.516,-2952.688,-3469.636,-2977.53,-2203.583,-2755.746,-3002.367,-2954.847,-1833.041,-2281.117,-2419.746,-1863.374,-1734.957,-1586.199,9.561
-1898.149,-1529.099,-2083.479,-2379.388,-2429.913,-3625.893,-3290.377,-4183.678,-4049.713,-3717.823,-4549.453,-5245.467,-4279.943,-4316.541,-3810.755,-3610.209,-3834.075,-2827.786,-2440.68,-2339.883,-1973.373,-1741.303,8.672
-2489.604,-652.987,-920.21,-1038.351,-1279.42,-1488.686,-2016.965,-2281.929,-3197.391,-3252.606,-3482.688,-3671.878,-3571.047,-3428.54,-2584.29,-2350.822,-1875.271,-1515.07,-1092.268,-1041.108,-800.058,-698.886,4.646
-2203.661,-497.986,-512.914,-598.547,-812.75,-985.71,-1072.779,-1376.084,-2117.35,-2060.643,-2780.359,-3084.938,-2877.141,-2436.002,-1773.271,-1888.462,-912.836,-764.108,-703.55,-611.315,-466.401,-488.888,4.219
-1882.572,-3466.732,-4841.788,-4644.924,-5409.918,-6297.874,-8468.774,-7894.672,-6218.732,-11227.603,-11286.059,-13752.696,-9234.035,-9857.457,-9926.168,-8435.835,-8650.065,-8476.959,-5740.606,-4055.795,-5147.983,-3562.42,7.069
-1970.43,-1114.571,-1186.264,-1683.965,-1931.393,-2184.964,-2647.938,-3143.753,-3500.894,-4662.88,-5866.703,-5309.99,-4836.439,-4955.805,-4156.098,-3474.538,-2744.222,-2328.577,-1799.15,-1468.033,-1364.384,-1022.519,5.114
-2055.584,-421.256,-393.114,-515.573,-591.032,-817.149,-825.425,-1156.795,-952.33,-1580.545,-1799.143,-1805.282,-1838.125,-1409.958,-1134.081,-1013.771,-888.215,-740.904,-702.658,-552.614,-388.79,-407.29,5.103
-1930.419,-1008.923,-933.23,-1164.662,-1240.92,-1394.85,-1627.025,-1656.016,-2012.257,-1882.909,-1891.635,-2031.373,-2633.64,-1780.178,-1830.981,-1747.906,-1679.386,-1448.23,-1364.246,-1047.831,-1100.351,-1077.581,9.479
-1734.886,-2247.971,-2567.828,-2771.097,-2638.002,-2820.569,-3064.328,-2991.571,-3856.895,-4868.478,-4083.336,-5236.738,-4886.122,-3520.763,-3641.268,-3884.666,-2886.354,-2758.752,-2990.963,-2764.422,-2023.964,-1970.226,9.765
-2475.701,-2965.116,-3087.732,-3627.189,-4092.077,-5359.385,-5840.375,-5991.264,-7638.239,-8702.472,-8990.744,-10375.461,-9430.907,-7508.65,-7983.506,-6724.643,-5897.803,-5369.42,-3750.743,-3186.593,-2893.592,-3113.26,6.573
-2391.321,-2013.119,-3882.257,-3339.772,-4450.02,-4701.935,-6405.68,-7140.293,-8744.831,-9301.524,-11043.584,-10370.818,-11982.909,-9590.155,-8225.483,-7938.794,-7156.055,-5140.697,-3699.522,-4090.527,-3073.896,-2432.867,5.34
-2484.35,-2971.523,-3421.415,-3024.758,-4060.211,-4551.245,-4147.308,-5954.857,-7100.584,-6547.273,-7511.489,-6085.328,-7878.576,-8350.978,-5626.982,-5990.955,-5461.706,-4122.739,-4376.558,-3715.387,-2719.337,-2591.425,7.641
-1763.509,-474.012,-537.474,-490.077,-630.01,-896.082,-927.089,-1039.994,-1446.164,-1657.042,-1590.615,-1588.83,-1646.23,-1485.644,-1261.936,-1061.976,-1045.802,-888.025,-611.417,-595.805,-427.613,-393.683,6.082
-2496.86,-6929.8,-8269.493,-8011.199,-9747.467,-11956.156,-12162.338,-15516.395,-17207.525,-16095.457,-20363.219,-19367.453,-20629.909,-18427.276,-16795.066,-12414.431,-12671.958,-10512.966,-9472.739,-8487.42,-9230.351,-6641.839,7.859
-2389.111,-1318.438,-1769.126,-2044.174,-2410.319,-3322.068,-3583.118,-5350.583,-5488.407,-5462.966,-7494.13,-7146.47,-7250.507,-5290.022,-5710.895,-4361.491,-3538.679,-2976.732,-2180.855,-1808.794,-1481.471,-1464.238,5.196
-2202.222,-1421.584,-1623.591,-1762.381,-1881.155,-2523.732,-2330.631,-2293.884,-3260.084,-3041.231,-3234.846,-2955.084,-2431.607,-3056.581,-2158.492,-2534.953,-2402.216,-2428.36,-1785.788,-1488.6,-1385.514,-1383.588,8.909
-1784.691,-1125.301,-1657.37,-1727.858,-1998.917,-2218.694,-2121.25,-2427.898,-2605.716,-2811.738,-3276.866,-3103.226,-3308.623,-2990.297,-2814.755,-2791.813,-1936.598,-2227.086,-1748.336,-1756.196,-1681.985,-1272.89,9.435
-2224.902,-1933.444,-2236.415,-2899.55,-3104.912,-3077.667,-3256.75,-4014.051,-4734.864,-4229.436,-5098.231,-3993.662,-4234.545,-4779.398,-4319.064,-3806.559,-3001.768,-3426.841,-3204.183,-3051.325,-2560.165,-2235.52,9.274
-1963.162,-3004.39,-3213.443,-3856.825,-3758.625,-3398.926,-4343.166,-4220.518,-3746.152,-5845.251,-5215.59,-5161.574,-6228.05,-4671.255,-5087.525,-5296.775,-4238.58,-3741.923,-3422.567,-2723.98,-2253.077,-2089.791,9.217
-2138.353,-802.829,-770.316,-1061.142,-1314.861,-1310.132,-1897.381,-2352.414,-2470.279,-2528.383,-2374.096,-2540.486,-3176.923,-2978.461,-2487.394,-2078.369,-1828.339,-1332.768,-1135.909,-800.37,-944.633,-603.115,5.242
-1983.404,-3484.859,-4299.529,-4887.242,-4544.417,-4818.247,-7496.339,-5265.899,-7120.808,-7050.364,-5373.99,-7496.274,-7873.533,-7465.718,-6783.077,-6671.559,-6292.969,-6132.504,-5234.49,-4864.41,-4008.761,-3795.213,9.513
-2099.573,-515.959,-566.72,-707.255,-752.713,-890.456,-1022.134,-992.784,-1111.979,-1229.914,-1376.772,-1412.53,-1089.807,-1051.466,-1084.247,-1161.307,-986.79,-866.872,-794.266,-733.155,-640.909,-567.269,8.827
-2064.367,-1230.031,-1112.001,-2072.592,-1784.098,-2302.835,-3134.938,-4082.57,-5177.003,-7910.893,-8048.567,-8506.404,-7619.661,-6384.871,-4813.8,-4448.557,-2993.223,-2553.803,-1960.045,-1334.444,-1270.523,-1172.373,4.002
-1538.817,-1438.245,-1569.704,-1782.805,-2308.057,-2200.008,-3311.226,-4448.914,-5458.749,-5736.08,-5843.177,-5521.9,-5560.315,-6065.272,-4714.478,-3685.072,-2867.582,-2318.017,-2367.679,-2073.142,-1788.855,-1487.983,5.608
-2458.717,-4943.516,-4284.192,-5321.706,-5881.43,-5360.236,-7023.912,-7121.101,-8654.646,-9675.642,-9054.923,-7924.444,-9275.694,-10542.131,-6957.858,-6762.109,-6646.85,-7383.397,-6325.039,-5397.887,-4937.939,-4613.807,9.079
-2209.05,-587.814,-715.587,-927.694,-830.057,-894.048,-1518.059,-1321.962,-1879.951,-2047.785,-1911.774,-2319.649,-1991.187,-1724.407,-1589.677,-1521.888,-1055.315,-1048.309,-864.42,-681.893,-703.143,-455.974,6.481
-2256.928,-556.917,-549.805,-757.304,-739.179,-910.538,-946.243,-1201.185,-1628.91,-1272.737,-1842.908,-1332.046,-1640.672,-1653.657,-1287.641,-1408.538,-1074.464,-883.587,-803.531,-797.434,-577.192,-518.26,7.418
-1583.42,-1443.979,-1270.174,-1722.082,-1790.776,-2355.235,-3239.252,-4412.53,-4742.29,-5157.315,-5538.79,-7484.74,-6449.059,-5819.563,-4830.925,-3247.842,-3169.311,-2328.837,-2078.264,-1727.613,-1745.459,-1136.238,4.614
-2378.959,-4515.152,-4761.969,-6468.102,-6728.57,-7863.238,-11382.662,-10715.234,-9675.772,-12007.197,-14328.215,-16473.026,-10929.781,-11496.494,-13348.397,-12588.105,-10372.967,-7307.316,-6749.894,-5481.501,-6146.727,-4387.767,6.718
-2047.441,-1929.458,-2184.44,-2125.256,-2400.107,-2440.627,-2680.919,-2786.064,-3562.031,-3733.974,-3724.629,-3226.275,-4018.15,-3853.793,-3664.579,-2857.834,-3013.978,-2249.536,-2334.415,-2242.377,-1734.079,-1511.264,9.264
-1990.233,-437.726,-580.297,-683.539,-903.108,-1143.625,-1622.666,-1867.213,-2450.574,-3043.858,-3676.608,-3621.734,-3362.729,-3276.952,-2258.356,-1740.466,-1227.28,-885.483,-893.884,-811.773,-580.619,-522.476,3.876
-2446.185,-1896.029,-2426.763,-2342.148,-2598.008,-3246.027,-3269.991,-4270.487,-3826.125,-4546.894,-4538.042,-4326.26,-4549.078,-4173.058,-4012.673,-3763.938,-3478.235,-3602.784,-2707.571,-2742.707,-2299.99,-2148.192,8.626
-1526.651,-3049.992,-3329.142,-3779.182,-3722.035,-4205.426,-5793.893,-7029.188,-6957.9,-6887.82,-9346.409,-8450.237,-7153.748,-8557.011,-7196.725,-5256.047,-6000.56,-4789.763,-3555.524,-3894.565,-2966.124,-2203.471,6.646
-1503.434,-1328.13,-1666.109,-2033.388,-2227.325,-2076.227,-2422.554,-2604.076,-2619.976,-3132.592,-2702.594,-3245.596,-3054.725,-2675.55,-2659.998,-2659.387,-2312.064,-2199.215,-2056.012,-2021.453,-1496.192,-1387.539,9.939
-1897.148,-620.354,-643.781,-783.702,-805.958,-953.851,-1329.546,-1581.512,-2006.672,-2136.721,-2932.629,-2840.275,-2512.208,-2554.823,-1924.982,-2117.822,-1456.651,-1154.424,-854.955,-797.066,-641.229,-549.305,4.732
-2029.603,-1525.664,-1594.265,-1836.056,-2242.908,-2673.82,-2325.889,-2818.939,-2509.58,-2435.581,-3680.015,-3163.835,-2922.835,-3302.779,-2514.97,-2560.21,-2779.578,-2429.794,-1756.642,-1805.03,-1669.845,-1407.928,8.713
-1881.094,-2145.867,-2319.112,-3489.209,-3313.154,-4407.534,-3691.093,-4529.861,-5759.227,-5438.001,-5993.616,-6609.27,-5270.615,-5868.717,-5676.855,-5312.132,-4471.368,-3512.442,-3332.206,-2705.198,-2788.184,-2287.006,7.834
-1685.056,-516.411,-663.833,-747.608,-723.162,-1189.674,-1156.617,-1693.752,-1823.086,-2390.585,-2652.839,-3428.614,-2945.543,-2279.04,-2049.05,-1595.552,-1145.123,-981.12,-916.501,-589.541,-459.383,-459.663,4.451
-1965.433,-3921.862,-3606.896,-4459.784,-5876.067,-6099.41,-6062.482,-7564.458,-7679.837,-9890.039,-10298.938,-8537.524,-9574.961,-8889.264,-8126.834,-8328.177,-6783.125,-5123.614,-5698.353,-5430.84,-4480.279,-3653.336,7.761
-1731.127,-977.881,-1272.958,-1455.352,-1831.919,-2015.768,-2609.128,-2859.022,-3848.876,-4630.655,-4765.363,-4578.147,-4858.549,-4062.086,-3127.715,-2306.253,-2271.097,-2189.401,-1699.883,-1306.943,-1315.404,-1051.562,5.291
-2251.227,-1018.486,-1121.611,-1288.206,-1057.699,-1488.317,-1609.781,-1609.979,-1861.45,-1534.072,-1675.723,-1860.514,-1647.92,-2147.87,-1900.879,-1668.996,-1372.063,-1469.536,-1307.63,-1213.656,-844.407,-1160.707,9.86
-2406.988,-750.447,-867.821,-969.816,-1283.118,-1420.709,-1441.569,-1754.374,-1658.153,-2128.537,-2140.818,-2629.69,-2202.432,-2301.294,-1802.306,-2262.037,-1317.564,-1115.111,-1234.153,-963.809,-845.098,-768.459,7.019
-2469.335,-1222.177,-1498.604,-1685.566,-1910.262,-2496.948,-2779.75,-3342.933,-4598.988,-5222.912,-6694.637,-5744.679,-5489.834,-5505.454,-4310.372,-3472.525,-2635.345,-2490.509,-1984.409,-1871.554,-1324.286,-1233.291,4.9
-2160.164,-3291.234,-3681.499,-3526.142,-5021.877,-5173.107,-6405.835,-7068.952,-8264.214,-8968.827,-11525.684,-10079.43,-10933.882,-9971.27,-9118.569,-6859.213,-6448.337,-6408.699,-4938.935,-4839.455,-3537.585,-3460.194,6.91
-1895.478,-495.279,-511.292,-563.439,-750.797,-777.197,-1174.03,-1438.254,-1353.539,-1615.392,-2284.24,-2506.14,-1826.964,-2022.542,-1904.712,-1331.828,-1199.211,-1166.177,-839.632,-801.871,-575.086,-429.062,5.093
-1968.658,-727.43,-690.27,-845.135,-1119.229,-1256.167,-1420.777,-1926.365,-1825.585,-2323.312,-2557.639,-2290.539,-2330.077,-2376.743,-2157.678,-1560.133,-1692.274,-1239.119,-975.304,-930.029,-763.21,-659.456,5.944
-2163.457,-607.466,-758.035,-920.079,-864.926,-1220.401,-1538.447,-1738.597,-1714.705,-2876.856,-2220.701,-2239.48,-2380.966,-2301.082,-2063.754,-1741.127,-1572.876,-1377.836,-1146.556,-927.373,-803.686,-694.884,5.632
-2020.422,-6672.445,-7441.729,-6966.597,-8228.507,-8307.854,-11486.801,-10232.497,-14335.022,-11825.263,-15126.662,-15302.223,-12233.384,-16723.959,-12692.059,-12365.417,-11701.946,-9824.014,-8071.312,-6672.893,-7828.492,-6094.673,8.799
-1860.622,-2429.507,-3079.968,-3133.541,-3384.983,-3131.868,-2943.947,-4730.78,-4526.117,-3972.321,-4982.99,-5226.911,-5641.183,-4447.538,-5376.459,-3876.754,-4618.917,-3384.987,-3268.021,-2884.855,-2707.657,-2338.115,9.115
-2176.095,-705.518,-647.998,-764.675,-1063.241,-1267.794,-1322.056,-1976.958,-2036.284,-2043.835,-2833.965,-2859.106,-2406.125,-2320.404,-1899.3,-1933.071,-1271.139,-1141.45,-1096.716,-844.634,-751.424,-563.256,5.277
-1896.864,-3501.916,-3865.526,-3572.905,-3731.279,-4841.143,-6585.119,-6552.03,-6579.768,-8298.401,-9038.554,-7931.735,-8575.476,-7336.773,-6860.51,-6838.805,-6774.335,-5208.389,-5087.562,-4168.256,-3117.651,-2973.662,7.372
-1857.102,-5676.49,-5078.681,-6315.755,-5935.424,-8321.089,-9077.83,-11213.978,-12029.817,-10600.095,-12153.821,-12662.714,-13357.13,-12219.49,-10974.206,-9235.943,-7117.532,-8045.681,-7669.064,-5590.311,-4800.294,-4129.919,7.161
-1708.612,-4433.106,-4604.525,-4550.501,-5221.851,-5712.252,-6945.01,-5957.841,-7897.012,-7151.237,-9727.58,-8468.118,-8555.014,-7601.609,-7437.603,-7874.852,-7148.616,-5461.315,-5769.22,-5652.787,-4662.587,-4133.791,9.616
-1556.546,-459.17,-431.78,-584.943,-885.572,-915.629,-884.875,-936.484,-1474.643,-1541.414,-1818.879,-1851.882,-1388.808,-1606.076,-1510.623,-1201.417,-976.279,-821.017,-902.74,-710.338,-547.146,-475.012,5.876
-2255.743,-1754.069,-1991.271,-2094.848,-2455.03,-2676.213,-2730.265,-2929.056,-3937.396,-3456.243,-3663.4,-3814.23,-3597.627,-3499.559,-3546.891,-2912.741,-2622.673,-2775.015,-2738.298,-2114.057,-1731.627,-1665.439,9.362
-2049.348,-3911.205,-4233.992,-5040.017,-5827.539,-7227.89,-7415.832,-8622.344,-10490.206,-11945.461,-11917.902,-11463.398,-13042.308,-11307.45,-10572.284,-9149.725,-7884.556,-6695.522,-5057.732,-4094.41,-4858.538,-3839.587,6.374
-1742.356,-896.125,-1218.767,-1704.194,-1649.057,-1810.937,-1992.562,-2468.34,-2694.586,-3258.702,-3284.77,-2939.517,-2928.158,-2917.101,-2688.878,-2856.052,-2281.82,-2188.933,-1671.072,-1448.846,-1370.145,-1273.64,7.44
-1857.6,-332.322,-440.666,-520.809,-690.122,-840.623,-934.642,-1051.426,-1217.068,-1103.818,-1256.533,-1424.27,-1425.857,-1199.944,-1098.761,-1044.779,-814.109,-732.687,-551.69,-522.267,-543.048,-432.965,6.483
-1883.166,-1435.524,-1708.926,-1797.913,-2105.66,-2245.149,-2745.861,-4013.059,-3695.926,-4822.44,-5334.452,-5493.354,-4853.325,-4346.576,-3648.112,-3425.338,-3155.402,-2970.116,-2151.288,-2093.546,-1762.376,-1406.017,6.278
-2099.204,-3746.375,-5492.698,-5360.497,-6668.728,-9103.303,-8049.439,-9922.857,-12619.324,-10512.639,-14787.317,-13952.718,-12129.276,-12208.917,-11400.753,-10295.198,-8653.822,-6580.866,-6096.67,-5093.394,-4960.873,-3320.359,7.169
-1504.006,-308.682,-388.609,-461.763,-673.76,-765.435,-902.17,-1365.215,-1789.681,-2136.255,-2387.281,-3139.082,-2727.167,-2277.338,-1484.428,-1192.943,-1082.737,-839.424,-606.897,-507.638,-371.205,-296.7,3.691
-2416.346,-4476.927,-5352.098,-5551.15,-5638.477,-7601.572,-8155.459,-8423.324,-10259.73,-8881.637,-9615.318,-11047.111,-8625.628,-9872.517,-7250.487,-7647.074,-6863.769,-7128.851,-4935.273,-6417.291,-5435.183,-4653.428,9.193
-1615.667,-1146.258,-1417.729,-1324.488,-1597.679,-1763.522,-2191.16,-2146.132,-2412.153,-2787.56,-2624.58,-2360.674,-2393.049,-2258.909,-2265.428,-2426.459,-2236.153,-1781.487,-1832.845,-1670.592,-1301.37,-1192.478,9.109
-1647.817,-658.909,-831.983,-1026.774,-1305.539,-1581.341,-1532.552,-2703.723,-3101.776,-3977.903,-4177.99,-4167.558,-4502.338,-3814.081,-3453.186,-2295.184,-2070.746,-1546.902,-1195.274,-883.731,-875.723,-697.059,3.956
-2319.214,-3364.894,-3967.122,-3721.096,-4407.029,-5202.859,-5952.315,-6141.298,-5733.249,-7554.458,-7145.62,-7968.777,-6249.69,-7331.976,-6325.989,-6449.279,-5269.038,-5232.49,-5360.822,-4714.509,-4332.589,-3525.907,9.584
-1839.79,-2132.895,-2444.003,-2676.413,-2852.258,-3946.989,-4099.379,-4645.578,-5637.894,-6496.992,-7733.752,-6167.656,-6019.54,-5389.64,-5690.962,-5660.114,-4868.743,-3730.336,-2603.912,-2736.735,-2226.546,-2175.557,7.013
-1837.219,-840.931,-1165.078,-980.936,-1156.43,-1341.889,-1568.879,-1545.439,-1681.776,-1334.441,-1913.539,-2081.543,-1557.065,-1933.752,-1919.674,-1503.361,-1614.346,-1291.98,-1189.168,-1030.641,-1150.682,-741.366,9.52
-1977.62,-1975.152,-2208.914,-2533.932,-2843.034,-3473.847,-3324.273,-4024.671,-4128.151,-3815.38,-4640.359,-4535.398,-4113.692,-3888.484,-3865.106,-3881.533,-3379.582,-2946.913,-2835.506,-2326.624,-2062.638,-1866.18,8.879
-1793.686,-4287.087,-4360.404,-5508.342,-5972.411,-8176.626,-7038.555,-8322.268,-9727.934,-9442.2,-9967.03,-10553.564,-10795.423,-11864.232,-9548.719,-8905.459,-7365.41,-7436.733,-6007.736,-4966.735,-5631.744,-4812.066,7.491
-2363.733,-1562.361,-1910.786,-1606.985,-2168.736,-2667.874,-2960.327,-3837.1,-3137.284,-4225.868,-3947.509,-4398.402,-5253.376,-5286.922,-4024.356,-3795.437,-3290.662,-2831.936,-2310.891,-1886.772,-1512.673,-1572.53,6.977
-2256.455,-4837.374,-4514.208,-5930.609,-7168.15,-7885.402,-9788.79,-11036.8,-11618.301,-13059.122,-9900.528,-14872.355,-13181.296,-13775.018,-12765.175,-11386.404,-8832.689,-9299.612,-8237.719,-6672.659,-5842.516,-3859.707,7.638
-2440.699,-3383.959,-4011.256,-4493.656,-4792.272,-5235.331,-7568.983,-8263.696,-7855.467,-7706.917,-10154.445,-10507.714,-10263.307,-8422.629,-6829.244,-8056.833,-6663.153,-5734.534,-4834.172,-4333.8,-3668.745,-3179.502,6.91
-2326.305,-429.153,-456.245,-555.559,-755.552,-825.643,-1310.196,-1422.842,-1509.066,-1649.245,-1761.179,-2332.205,-2153.62,-1717.106,-1533.107,-1344.676,-1367.516,-829.551,-774.799,-652.12,-568.709,-450.214,4.923
-1847.732,-1483.384,-1440.499,-1623.763,-1897.527,-2383.498,-3068.194,-3445.782,-3636.019,-5080.797,-4604.293,-4839.263,-5087.735,-4910.177,-3825.932,-3133.937,-3312.078,-2412.598,-2029.703,-1749.413,-1376.371,-1370.677,5.546
-1503.359,-2019.713,-1907.921,-2189.581,-2708.161,-2755.486,-2929.02,-3447.508,-4295.941,-4031.532,-4270.567,-3822.003,-3828.254,-3766.442,-3166.995,-3728.363,-2973.416,-3166.097,-2638.239,-2372.132,-1914.655,-1772.818,8.983
-1927.359,-461.026,-728.824,-996.699,-1236.04,-1522.906,-2036.797,-2813.979,-2618.887,-4291.387,-6200.59,-6142.549,-5489.577,-4612.339,-3543.09,-2785.432,-1646.969,-1391.642,-1097.629,-1001.264,-820.667,-585.806,3.394
-2103.763,-559.598,-643.548,-643.148,-764.521,-883.205,-1059.764,-1022.507,-1189.422,-1340.792,-1525.833,-1626.452,-1511.044,-1329.698,-1408.19,-1226.047,-888.37,-862.094,-930.673,-634.781,-632.521,-506.526,7.655
-1525.27,-677.318,-753.637,-976.76,-1016.382,-1095.29,-1536.586,-1127.464,-1751.261,-1606.671,-1838.681,-2171.754,-2086.496,-1767.788,-1631.192,-1537.064,-1251.845,-948.421,-1052.362,-903.612,-638.835,-603.698,6.307
