Density,Anomaly at -10,Anomaly at -9,Anomaly at -8,Anomaly at -7,Anomaly at -6,Anomaly at -5,Anomaly at -4,Anomaly at -3,Anomaly at -2,Anomaly at -1,Anomaly at 0,Anomaly at 1,Anomaly at 2,Anomaly at 3,Anomaly at 4,Anomaly at 5,Anomaly at 6,Anomaly at 7,Anomaly at 8,Anomaly at 9,Anomaly at 10,Depth
-2439.901,-2723.181,-3041.304,-3394.639,-3602.829,-4876.353,-5295.472,-6401.636,-6561.798,-7554.391,-8232.809,-7749.033,-6730.437,-8045.167,-6177.997,-5393.445,-6017.923,-4470.596,-3737.793,-3610.061,-2799.011,-2761.697,6.591
-1899.51,-1656.879,-1738.737,-1905.969,-2276.624,-2112.766,-3474.456,-3114.469,-4002.917,-3936.695,-4871.907,-4408.884,-4133.247,-4239.554,-4088.342,-2846.608,-3021.95,-2747.364,-2209.893,-2059.055,-1586.23,-1741.015,7.145
-1638.17,-4020.58,-4031.251,-4938.627,-5339.359,-5723.786,-7807.607,-7726.394,-10902.605,-10026.04,-10477.693,-10306.007,-11002.794,-10486.489,-8815.926,-7262.386,-7514.754,-7021.217,-5604.802,-4831.414,-3988.16,-2792.712,6.759
-1797.872,-482.119,-669.968,-673.386,-848.036,-876.181,-1053.302,-1329.675,-1404.464,-1410.339,-1372.584,-1611.76,-1401.308,-1419.361,-1302.597,-1051.989,-1008.015,-956.37,-657.316,-683.031,-615.869,-480.955,7.294
-2058.501,-3319.322,-3066.761,-4057.363,-4730.31,-4604.775,-5346.703,-6978.832,-7194.824,-6895.544,-8008.048,-7940.312,-8737.542,-7358.284,-7132.485,-6065.532,-5289.996,-4666.496,-4504.187,-4372.366,-3348.412,-3031.17,8.018
-1633.318,-1314.954,-1720.94,-1370.74,-2218.094,-2610.145,-3368.386,-4473.281,-4861.848,-5715.092,-5598.259,-7317.622,-6885.992,-5905.99,-4486.341,-3062.056,-2844.612,-2828.197,-2273.582,-1844.622,-2000.662,-1327.267,5.002
-2396.843,-2733.602,-3288.135,-3723.946,-4744.158,-5147.891,-6096.164,-9484.5,-7738.524,-10518.083,-10410.477,-9688.537,-12205.93,-8951.657,-8096.252,-5907.109,-6697.377,-4932.653,-4546.288,-4262.04,-3207.563,-2843.239,6.134
-2283.355,-3245.235,-3614.794,-4095.05,-4597.51,-4174.693,-6058.024,-6147.032,-7319.904,-8635.18,-7369.535,-7881.525,-7162.16,-6892.665,-7156.911,-5279.277,-6199.592,-5445.299,-5050.487,-3817.998,-3736.071,-3256.665,8.824
-2161.237,-264.937,-331.985,-392.853,-528.913,-634.926,-915.609,-1365.425,-1338.935,-2416.938,-3060.925,-3769.402,-3264.406,-2460.955,-1647.486,-1471.377,-963.389,-752.91,-474.735,-362.835,-336.267,-275.925,2.905
-1877.982,-1348.289,-1694.947,-1996.562,-2368.653,-2711.734,-2626.533,-3524.5,-4039.838,-4527.549,-4749.083,-5263.69,-4193.456,-3806.877,-3767.775,-3138.24,-2517.882,-2547.287,-2477.228,-2201.355,-1724.945,-1595.923,6.504
-1632.143,-441.274,-528.739,-695.01,-600.271,-800.65,-977.979,-1308.884,-1399.535,-1464.951,-1563.528,-2016.573,-1767.945,-1516.808,-1280.125,-1123.633,-878.225,-1016.737,-733.023,-568.561,-637.317,-466.114,6.418
-1764.775,-5779.069,-5733.083,-5934.587,-7010.327,-8293.762,-10864.869,-10300.297,-12882.786,-10759.842,-12613.921,-11022.429,-14876.069,-12810.248,-10476.631,-10236.89,-7620.992,-7222.632,-7518.208,-6424.689,-5186.172,-4443.325,8.452
-1929.13,-604.43,-690.9,-783.782,-919.879,-838.102,-1127.896,-1066.691,-1204.01,-1605.616,-1844.39,-1495.386,-1713.285,-1665.788,-1261.365,-1249.354,-1303.326,-1100.571,-810.231,-754.293,-568.272,-623.158,7.4
-2115.53,-991.014,-1056.419,-1309.798,-1495.785,-1414.28,-2279.878,-2121.548,-2373.94,-3063.973,-3120.978,-2711.051,-2945.988,-3589.914,-2918.766,-2422.919,-1985.98,-1854.166,-1688.982,-1212.132,-1171.56,-902.249,6.595
-1893.518,-2091.84,-2467.46,-3167.476,-3391.025,-3712.543,-4506.473,-5172.604,-6821.798,-6758.72,-6262.595,-7810.416,-6421.415,-6728.03,-6024.684,-5401.057,-4798.849,-3912.892,-3508.863,-3228.58,-2669.361,-2159.845,6.599
-2051.04,-3663.274,-5062.098,-4388.882,-6093.861,-5629.898,-6946.361,-8208.75,-9099.732,-9965.439,-9912.01,-9247.365,-9398.849,-8781.814,-9154.382,-7460.048,-7189.825,-6344.511,-6164.916,-4712.665,-5228.907,-4722.809,9.156
-2031.433,-2675.303,-2535.434,-3083.376,-4088.992,-3961.858,-3667.395,-4941.074,-5849.788,-6768.78,-6377.234,-6630.62,-5577.513,-5862.056,-5248.048,-6177.245,-5863.565,-4758.757,-4147.314,-3254.427,-3142.588,-2460.325,8.485
-1533.917,-2491.467,-2353.018,-3606.715,-3974.016,-3864.917,-4101.745,-4709.797,-4433.621,-5296.056,-5666.922,-6368.057,-4732.012,-6753.373,-4240.838,-4351.156,-4343.091,-4198.8,-3086.937,-3235.386,-3009.258,-2918.875,8.246
-1667.506,-1841.39,-1891.943,-2170.046,-2909.463,-2963.825,-3517.823,-5250.417,-6367.89,-7841.303,-7668.186,-6382.815,-7023.972,-7117.132,-4982.754,-4653.542,-3905.536,-3514.182,-2852.478,-2303.72,-1846.8,-1573.011,5.573
-1706.213,-1106.241,-1274.768,-1659.637,-1526.117,-1695.644,-2028.82,-2471.24,-2511.965,-2667.667,-2274.322,-2679.696,-2350.641,-2492.985,-2663.842,-1833.031,-2160.402,-2004.925,-1672.973,-1410.152,-1244.737,-1082.39,8.872
-2019.516,-1162.601,-1243.758,-1357.185,-1671.391,-2408.466,-2819.23,-3864.269,-3760.607,-4768.733,-6335.998,-5714.703,-4837.494,-5470.976,-4203.266,-3439.945,-2337.74,-2259.77,-2113.399,-1683.405,-1382.909,-1117.826,4.697
-2189.058,-2622.281,-3730.479,-3507.112,-3785.285,-5564.867,-6068.957,-8242.169,-8299.697,-9622.231,-10728.49,-11880.4,-12809.012,-9891.407,-8753.107,-7117.104,-5629.585,-6291.239,-5902.899,-3776.203,-2977.575,-2759.535,5.78
-1983.326,-2078.878,-2404.854,-2305.935,-2992.638,-3604.887,-4054.774,-3368.964,-4305.959,-5278.795,-5884.11,-5218.734,-5295.164,-4713.684,-4009.328,-4394.196,-3872.575,-3231.932,-3227.932,-2665.169,-1916.244,-1823.971,7.731
-2379.557,-1460.584,-2539.491,-2727.525,-3255.548,-4465.812,-4337.473,-4733.998,-5675.318,-7698.986,-6017.442,-7902.929,-7285.908,-7109.413,-5855.488,-5747.526,-4369.933,-2664.379,-3905.096,-3114.507,-2573.843,-2004.833,6.214
-1640.273,-1480.944,-2040.898,-2149.369,-2425.102,-2306.878,-2948.677,-2796.341,-4197.4,-4486.223,-4222.913,-4196.378,-4197.621,-4284.954,-3665.132,-3118.336,-2983.089,-2992.892,-2891.277,-2034.619,-1955.438,-1794.274,8.487
-2481.688,-761.151,-966.933,-1116.879,-1093.149,-1348.101,-1535.578,-1930.1,-2214.988,-1978.316,-2290.011,-2625.108,-2185.708,-2352.428,-1790.164,-1608.027,-1695.906,-1507.246,-1204.743,-1233.666,-807.925,-731.554,7.723
-2448.952,-4108.267,-4669.862,-5239.94,-7062.897,-8183.089,-8724.099,-7778.924,-9428.695,-8031.612,-13506.821,-9808.296,-12644.174,-10096.281,-11423.506,-9628.56,-7430.58,-8441.726,-6683.184,-4568.96,-3294.154,-3848.211,7.466
-1862.941,-508.433,-728.179,-941.56,-859.751,-1229.974,-1447.681,-1444.549,-1661.085,-2171.346,-2300.876,-2525.724,-2547.478,-1830.628,-1852.512,-1524.931,-1578.081,-1166.353,-1089.19,-933.082,-657.661,-522.27,6.134
-2052.347,-1653.34,-1851.896,-2292.495,-2277.636,-2067.737,-3269.59,-3520.347,-4129.922,-5513.942,-5187.582,-5132.604,-4909.458,-5417.737,-5054.971,-3919.745,-3324.649,-3062.858,-2843.035,-2279.556,-1890.998,-1746.362,6.853
-1925.723,-945.298,-1185.586,-1443.646,-1387.663,-1543.489,-1364.002,-1762.995,-1724.542,-2041.892,-1905.595,-2058.837,-2276.77,-2092.949,-1864.563,-1870.502,-1552.687,-1427.309,-1147.494,-1086.078,-1171.888,-1099.519,8.939
-1678.799,-3801.337,-4279.896,-4721.734,-5778.728,-5400.043,-5704.502,-6652.781,-8225.241,-8954.555,-10479.159,-10705.935,-9171.549,-8110.86,-9440.542,-8687.254,-7031.668,-6038.958,-4714.637,-4701.831,-4262.534,-3764.038,7.928
-1946.356,-363.632,-433.331,-592.524,-632.236,-1002.022,-1262.609,-1481.809,-2145.524,-2796.594,-4008.336,-3901.918,-3953.356,-3100.696,-2274.854,-1569.935,-976.672,-839.804,-595.514,-509.568,-521.84,-388.837,2.932
-2127.708,-5279.758,-5902.513,-6951.208,-6976.929,-7865.588,-8878.048,-9780.696,-10475.2,-9910.788,-11822.911,-13104.34,-11508.312,-11563.645,-10633.268,-10137.297,-8314.622,-8239.005,-7381.372,-5971.63,-6284.063,-5748.853,9.254
-1770.092,-2182.639,-2990.497,-2947.936,-3168.438,-4962.287,-6982.956,-5509.402,-6895.181,-11437.75,-8048.52,-10264.271,-8527.698,-9868.512,-7435.166,-6077.127,-5181.545,-3662.666,-3873.825,-3743.668,-2580.436,-1932.832,5.556
-1707.202,-923.966,-840.262,-1262.853,-1174.159,-1695.344,-2090.048,-2514.603,-2556.919,-2430.272,-2799.406,-2854.851,-3084.799,-2836.649,-2463.131,-1967.882,-1750.817,-1818.636,-1187.295,-871.626,-985.021,-842.097,6.095
-2283.48,-3606.577,-5425.776,-6369.766,-6294.507,-5856.115,-8041.809,-9826.018,-9702.66,-10869.16,-13397.796,-10725.54,-11512.127,-11337.657,-10356.39,-8943.673,-8282.839,-6907.113,-6862.249,-5725.901,-5442.207,-4470.946,7.323
-1530.343,-524.697,-640.953,-825.011,-979.612,-1236.923,-1428.404,-2089.084,-2645.012,-3489.684,-4422.679,-4615.893,-4821.219,-3874.577,-3046.568,-2323.812,-1554.626,-1246.64,-777.606,-789.525,-591.922,-625.36,3.655
-2013.303,-1265.172,-1735.282,-1897.041,-2320.475,-2503.577,-3422.152,-3041.852,-3823.005,-4312.377,-4069.245,-3823.779,-3797.217,-4237.747,-3138.439,-3011.094,-3320.059,-2668.293,-2385.905,-1933.181,-1685.664,-1367.851,7.48
-1649.903,-530.902,-475.952,-542.459,-623.772,-510.983,-635.531,-641.267,-880.754,-841.763,-872.135,-749.269,-696.423,-842.272,-845.179,-803.521,-809.059,-761.138,-657.288,-457.993,-499.675,-424.807,9.946
-1665.544,-1482.379,-1582.031,-2035.498,-2349.395,-2225.82,-2811.217,-2620.627,-2960.368,-3503.581,-3416.06,-3225.357,-3600.759,-3144.243,-2753.885,-2839.245,-2261.887,-2429.255,-2294.725,-2290.178,-1673.533,-1336.52,8.782
-2239.649,-635.186,-813.143,-941.761,-1340.305,-1547.117,-1910.742,-2309.86,-2664.433,-3149.77,-3406.315,-3536.659,-3242.032,-3176.21,-2521.078,-2323.904,-1703.253,-1523.521,-1211.392,-1012.766,-679.744,-649.717,4.919
-1716.928,-578.321,-696.385,-1257.471,-1131.634,-1388.34,-1156.487,-1989.924,-1351.851,-1983.214,-1578.926,-1914.133,-1577.954,-1597.741,-1992.257,-1530.483,-1254.034,-1275.907,-1292.002,-1082.107,-967.328,-813.762,8.125
-1917.524,-435.957,-499.354,-520.859,-738.743,-773.355,-767.371,-955.839,-1092.845,-1228.454,-1021.792,-1273.687,-1279.127,-1129.586,-1003.917,-1082.978,-958.594,-996.642,-731.418,-498.992,-620.917,-583.556,7.976
-1902.06,-540.693,-643.099,-915.312,-992.662,-1128.904,-1496.849,-1860.481,-1901.135,-2817.047,-2831.155,-3168.744,-2719.751,-2677.352,-2397.207,-1458.638,-1319.782,-1054.147,-1050.316,-895.677,-718.3,-666.286,4.616
-1957.643,-1748.479,-2010.181,-2659.471,-3226.595,-3945.577,-4194.852,-4735.971,-4971.306,-6245.934,-6320.649,-6796.632,-6190.436,-5435.197,-5061.096,-5018.385,-4766.871,-3468.208,-3191.992,-2323.794,-2232.5,-2079.349,6.491
-1766.679,-3388.757,-4439.111,-4872.375,-6019.034,-7198.82,-7145.91,-9342.909,-11544.684,-10140.117,-9704.894,-9401.257,-11065.229,-10224.127,-8051.96,-8584.838,-7940.728,-6721.168,-6032.355,-4375.594,-4371.358,-4321.818,8.075
-1717.473,-2715.038,-3256.194,-4251.909,-4198.443,-5045.906,-6033.744,-6183.581,-6771.967,-6817.721,-7673.691,-7760.111,-7511.83,-7632.224,-7948.503,-6978.543,-4519.944,-4820.725,-5038.996,-3598.028,-3686.084,-3064.83,7.442
-1665.411,-1237.169,-1534.995,-1224.81,-1651.723,-2103.812,-2458.553,-2583.785,-2514.555,-3312.402,-2718.731,-3009.162,-2616.967,-3380.127,-2527.803,-2572.034,-2199.33,-2039.439,-1896.664,-1536.71,-1747.26,-1158.22,9.067
-1987.228,-518.874,-753.503,-858.128,-841.023,-1089.412,-1706.623,-1822.365,-2739.204,-3255.388,-3429.218,-4620.645,-3983.496,-3623.014,-2821.409,-1838.35,-1463.095,-1086.451,-1053.963,-829.72,-888.009,-478.107,4.167
-1631.977,-3760.026,-4118.823,-5289.095,-4377.651,-4737.282,-5192.241,-6643.245,-7048.984,-8427.273,-7489.803,-7472.062,-7030.474,-7881.754,-6489.217,-7181.593,-6032.779,-4416.19,-4981.343,-4275.611,-4061.537,-3016.171,8.84
-2195.922,-471.768,-579.618,-695.994,-756.835,-676.671,-867.807,-1085.511,-1118.134,-1148.747,-1327.036,-1222.319,-1240.97,-1039.031,-980.924,-1017.579,-941.848,-888.603,-683.857,-700.262,-696.08,-543.639,9.943
-2470.951,-2450.718,-2552.047,-2974.186,-3292.996,-4370.798,-5566.09,-5261.372,-5224.316,-8367.333,-7941.517,-9960.248,-8404.674,-6720.384,-6647.907,-6284.043,-4942.893,-4244.601,-3122.997,-2943.271,-2269.635,-2513.277,6.243
-2341.332,-545.732,-562.545,-626.467,-650.139,-723.061,-1134.046,-1587.439,-1504.391,-1713.474,-2111.512,-1785.86,-1683.131,-1879.501,-1565.108,-1492.793,-1089.71,-886.618,-771.397,-671.7,-570.539,-437.155,5.325
-1832.724,-605.113,-609.942,-884.377,-1034.945,-1096.371,-1589.39,-1984.548,-2390.099,-2693.221,-3308.685,-3322.733,-3211.825,-2754.609,-2271.357,-2001.004,-1304.934,-1282.313,-1096.33,-944.041,-725.237,-536.41,4.666
-1683.811,-297.274,-332.634,-343.443,-503.299,-590.92,-842.712,-885.97,-1380.752,-1905.828,-1812.635,-1935.644,-2001.275,-1660.171,-984.288,-849.459,-664.949,-536.213,-555.87,-381.581,-257.501,-265.321,4.12
-2348.127,-2191.066,-2784.524,-3567.958,-3737.435,-4074.488,-5568.392,-6643.455,-6246.821,-8843.181,-8607.992,-8616.663,-8202.803,-7747.829,-7441.77,-5757.122,-5071.705,-4374.197,-3911.11,-3419.443,-2957.24,-2537.407,6.531
-2074.706,-829.503,-947.023,-1209.696,-1019.194,-1498.825,-1655.202,-2020.289,-2366.356,-2793.818,-3136.964,-3054.118,-2944.534,-3180.83,-2158.025,-2454.328,-1609.068,-1479.193,-1399.852,-1086.427,-918.527,-875.473,5.733
-1761.665,-2803.034,-2974.751,-3591.742,-3530.631,-4142.063,-4637.478,-3352.281,-4889.898,-5317.825,-5561.0,-5753.877,-4801.45,-5937.874,-5369.19,-5710.551,-5159.656,-3817.815,-3665.327,-2869.894,-3019.781,-3256.383,9.875
-1640.369,-1059.222,-1183.784,-1027.601,-1550.492,-1464.971,-1675.4,-1893.912,-2268.681,-1975.612,-1833.01,-2181.201,-2104.523,-2424.344,-1963.591,-1924.091,-1855.231,-1605.339,-1447.299,-1098.105,-950.014,-1030.788,8.528
-1727.483,-1682.908,-1413.954,-1927.006,-2456.343,-2497.357,-3583.091,-3177.127,-3939.55,-4123.95,-6211.006,-5548.049,-6413.063,-4864.864,-5743.451,-3800.963,-2912.602,-2996.08,-2328.289,-1833.606,-1478.591,-1161.182,5.616
-1936.297,-1786.158,-2106.71,-2099.717,-2256.359,-2342.511,-3357.707,-3368.025,-4325.206,-4655.431,-4159.381,-4369.096,-4142.507,-3745.073,-3867.354,-4153.18,-3048.133,-2881.362,-2422.978,-1894.648,-1876.773,-1654.169,7.066
-1924.443,-524.392,-723.191,-787.913,-835.646,-917.198,-1032.859,-1217.486,-1168.606,-1364.798,-1177.374,-1523.401,-1074.135,-1137.917,-1227.179,-974.427,-1016.671,-972.581,-819.403,-740.107,-696.92,-512.752,9.007
-2403.7,-1046.327,-1540.09,-1767.525,-1535.982,-1875.903,-1928.025,-2178.806,-2321.992,-2634.854,-2210.328,-2805.831,-2495.911,-2939.563,-2010.048,-2296.074,-2103.557,-2025.608,-1345.196,-1865.69,-1480.26,-1235.402,9.83
-2496.941,-558.049,-552.454,-840.117,-872.764,-783.276,-1039.368,-1194.768,-1183.887,-1337.401,-1234.706,-1411.438,-1409.574,-1352.829,-1322.938,-1138.126,-938.751,-773.066,-714.221,-779.291,-682.406,-640.591,9.145
-1668.492,-404.435,-403.436,-585.867,-665.758,-750.253,-1064.128,-1330.141,-1977.633,-1985.747,-2147.703,-2866.649,-2554.979,-2329.288,-1654.329,-1373.669,-1090.376,-865.558,-653.814,-556.577,-423.822,-338.448,4.126
-2190.045,-2249.287,-2949.099,-3174.485,-3208.44,-3955.653,-4385.547,-3941.475,-4857.013,-6377.981,-6206.777,-6631.711,-6388.855,-7031.023,-4563.954,-4126.752,-3856.873,-3675.58,-3610.281,-3027.353,-2916.659,-2549.638,7.81
-1838.233,-809.629,-1012.048,-1030.645,-1013.272,-1289.149,-1491.743,-1321.532,-1870.894,-1930.992,-1842.89,-1622.408,-1663.964,-2052.872,-1623.442,-1937.04,-1283.178,-1537.035,-1173.971,-1116.161,-909.86,-826.866,9.435
-1990.444,-3069.838,-4030.948,-4799.313,-5383.28,-5853.682,-6039.369,-7908.949,-6984.743,-8015.997,-10544.421,-8825.365,-9074.607,-8998.42,-7210.016,-7736.29,-6982.924,-5654.649,-4778.427,-3603.222,-3527.395,-3488.387,7.359
-2473.135,-1420.936,-1812.157,-2123.219,-2201.42,-2808.954,-2822.146,-3252.04,-3317.126,-4501.229,-4213.279,-4581.938,-4889.68,-4304.689,-3879.746,-3255.927,-3565.277,-2664.094,-2390.186,-2057.801,-1678.869,-1403.423,6.521
-2427.821,-452.023,-626.842,-723.699,-804.82,-742.039,-1371.453,-1216.079,-1653.204,-1966.484,-2310.681,-2719.677,-2248.122,-1945.329,-1808.523,-1302.289,-1304.087,-1163.385,-794.22,-756.973,-541.001,-508.119,5.406
-1895.341,-3812.371,-3690.757,-3357.496,-5237.129,-5883.471,-5382.777,-7232.03,-8211.14,-8772.329,-8690.813,-9106.241,-9559.951,-8187.581,-7016.988,-5508.5,-5562.141,-4751.251,-5345.718,-4187.285,-4153.319,-3352.074,7.66
-2305.076,-1433.579,-1441.694,-1685.071,-1920.649,-1969.224,-2238.114,-2948.291,-3652.332,-3068.461,-3476.083,-4174.629,-3675.505,-3459.957,-2931.114,-2760.052,-2634.875,-1845.135,-1955.941,-1683.046,-1505.349,-999.655,7.182
-2462.656,-721.208,-834.542,-940.489,-1171.66,-1715.15,-2297.129,-3298.545,-3564.865,-7012.521,-7528.411,-7585.428,-8212.914,-5304.113,-4553.835,-2995.042,-2122.691,-1975.891,-1289.077,-1058.556,-948.352,-635.906,3.333
-2172.616,-2879.113,-4462.601,-3792.094,-4121.419,-5597.609,-6703.669,-8177.663,-8537.79,-8001.642,-9605.024,-11002.753,-9782.011,-9376.623,-7441.619,-8024.923,-6514.376,-6012.053,-4355.873,-4316.813,-3402.112,-3067.245,6.995
-1513.553,-1203.295,-1367.026,-1316.871,-1787.96,-1725.454,-2058.882,-2631.149,-2784.926,-2568.834,-2739.637,-2792.534,-3067.164,-2800.114,-2464.581,-2678.816,-2114.625,-1770.843,-1638.825,-1608.875,-1249.241,-1116.142,8.385
-1544.505,-329.518,-348.705,-357.571,-587.832,-789.335,-803.7,-1148.844,-1603.703,-2542.898,-3572.213,-3900.926,-3523.814,-2591.521,-1767.699,-1280.799,-1031.38,-810.027,-552.772,-453.438,-336.272,-308.243,3.026
-1885.15,-2368.081,-2243.776,-2526.687,-3499.455,-4049.687,-4542.827,-4440.328,-5951.628,-6744.477,-5792.182,-6971.076,-5230.292,-6097.658,-5558.324,-4483.292,-4225.154,-3679.879,-3122.418,-3090.894,-2341.926,-2193.182,7.064
-2356.319,-5071.85,-5675.927,-6236.79,-7056.067,-8949.804,-8840.594,-9112.57,-10468.2,-10060.196,-12584.399,-10669.81,-11381.894,-12387.805,-8648.261,-11445.392,-7893.616,-8119.419,-6390.659,-6387.054,-5350.248,-5765.361,8.709
-2038.359,-3435.829,-3389.751,-3482.435,-4732.326,-5593.965,-6221.379,-5826.298,-7832.725,-7932.589,-10053.278,-7610.483,-8819.493,-7098.789,-7726.858,-6642.062,-5968.105,-5311.575,-5116.096,-4100.464,-3025.469,-3985.598,7.211
-2392.801,-5077.511,-5390.811,-5018.884,-6782.72,-7903.751,-8036.987,-8357.152,-9482.584,-7733.956,-9993.915,-10166.496,-10550.829,-7403.534,-8013.326,-8256.336,-6409.941,-7640.593,-6587.304,-4800.249,-5180.654,-4270.648,9.997
-1898.538,-1927.756,-2165.0,-2369.237,-3127.093,-3374.811,-2629.856,-4044.875,-4129.445,-3463.401,-4348.064,-4208.222,-5030.269,-4815.669,-4210.246,-4014.007,-3697.283,-3384.154,-2910.959,-2794.774,-2516.458,-2151.802,8.943
-1722.055,-1003.379,-1040.342,-1125.689,-1702.16,-1654.07,-2526.074,-2928.162,-3806.231,-4359.763,-5619.816,-5188.303,-4457.452,-4621.352,-3443.005,-3030.663,-2492.074,-1849.486,-1642.51,-1238.356,-914.71,-957.885,4.604
-1907.402,-5789.96,-6255.657,-6910.018,-8867.946,-8612.882,-9994.786,-10634.712,-9071.133,-13924.258,-12571.739,-11964.25,-10382.197,-13721.041,-11246.812,-11123.456,-8731.666,-8693.358,-7201.862,-6336.042,-5328.394,-5296.257,9.304
-2489.903,-1724.281,-2469.786,-2397.586,-3233.663,-3762.955,-4550.515,-4680.024,-4833.406,-4843.826,-5780.569,-5415.873,-4594.017,-5164.583,-4840.607,-4126.231,-4232.718,-4124.869,-2279.715,-3133.087,-2651.609,-1866.645,7.324
-1616.211,-3035.016,-3074.755,-4128.477,-4135.21,-5059.609,-6458.927,-6398.768,-7267.409,-8587.229,-8882.738,-9422.358,-9872.461,-8191.134,-6462.201,-6476.986,-5993.069,-5120.583,-4853.635,-4174.932,-3382.149,-3017.951,7.453
-2055.728,-2547.984,-2333.418,-2881.437,-3239.423,-3478.518,-4880.45,-4849.119,-4967.122,-4820.912,-5118.705,-6287.624,-4932.005,-5699.804,-5324.039,-4037.864,-4424.83,-4105.904,-3802.083,-3066.421,-2306.685,-2064.509,7.939
-1691.456,-4669.687,-4645.422,-4271.106,-5361.932,-6718.44,-7136.886,-7902.333,-9380.334,-9288.51,-8394.288,-10287.07,-9896.155,-9062.739,-7976.586,-7590.467,-6245.105,-6279.707,-6209.461,-5368.414,-4202.241,-4297.303,8.88
-1938.818,-1691.036,-2118.549,-2521.662,-2852.212,-3388.513,-3446.823,-4563.114,-5792.971,-6184.124,-6462.222,-7609.3,-5667.05,-5584.59,-5695.896,-4041.383,-4498.522,-3502.86,-2962.138,-2842.478,-1764.358,-1727.876,5.92
-1822.297,-5470.218,-4901.347,-5996.437,-7109.803,-5861.566,-7414.553,-7616.179,-8578.976,-8345.083,-7441.439,-9157.394,-11929.109,-9197.578,-7788.448,-8310.868,-6944.435,-7368.005,-6605.864,-5650.541,-5381.442,-4375.573,9.327
-2389.904,-4748.326,-5605.033,-7795.396,-6659.399,-8375.633,-10016.427,-11263.704,-9812.576,-12918.455,-15412.67,-11413.339,-12965.188,-13510.451,-13386.727,-11458.617,-9661.208,-7750.842,-6433.964,-5177.163,-6035.213,-4648.93,7.134
-2398.32,-757.114,-745.518,-872.01,-900.365,-1017.74,-1484.122,-1707.79,-1786.79,-1744.434,-1825.069,-2091.781,-2040.153,-2204.889,-1338.164,-1401.189,-1432.752,-1227.947,-1072.14,-767.153,-763.482,-645.623,7.331
-1852.277,-697.5,-720.507,-863.118,-1067.242,-1129.089,-1729.494,-1876.368,-2236.249,-2629.697,-2533.497,-2981.623,-2655.828,-2145.012,-2196.123,-1770.871,-1408.453,-1039.642,-1163.876,-915.204,-824.106,-619.931,5.084
